name,team,age,nameascii,playerid,mlbamid,year,w,l,era,g,gs,cg,sho,sv,ip,tbf,h,r,er,hr,bb,hbp,wp,bk,so,k/9,bb/9,k/bb,hr/9,k%,bb%,k-bb%,avg,whip,babip,lob%,fip,e-f
Aaron Zenus,QUIN,20.0,Aaron Zenus,sa3045840,,2024,1,4,6.3,14,12,0,0,0,50.0,251,58,47,35,6,31,9,7,0,45,8.1,5.58,1.4516129,1.08,0.17928287,0.12350598,0.05577689,0.27488152,1.78,0.325,0.56919643,6.704237804412842,-0.4042378044128423
Gage Ziehl,MIA,21.0,Gage Ziehl,sa3045855,695721.0,2024,5,3,3.87,15,15,2,0,0,100.0,422,92,54,43,11,28,7,8,0,89,8.01,2.52,3.17857143,0.99,0.21090047,0.06635071,0.14454976,0.2377261,1.2,0.28222997,0.65412186,4.4651459693908695,-0.5951459693908694
Jordan Zuger,BEL,22.0,Jordan Zuger,sa3045887,,2024,1,4,6.452830188679245,28,3,0,0,1,53.0,245,66,43,38,12,18,2,6,0,47,7.981132075471698,3.056603773584906,2.61111111,2.037735849056604,0.19183673,0.07346939,0.11836735,0.29333333,1.5849056603773586,0.3253012,0.62138728,6.414991326602,0.0378388620772449
Levi Abbott,CAN,,Levi Abbott,sa3025695,,2025,3,2,6.461538461538462,12,4,0,0,0,39.0,178,45,30,28,8,18,4,4,0,37,8.538461538461538,4.153846153846154,2.05555556,1.8461538461538465,0.20786517,0.1011236,0.10674157,0.28846154,1.6153846153846154,0.33333333,0.66308244,6.830343107076792,-0.3688046455383302
Jess Ackerman,MER,,Jess Ackerman,sa3025727,,2025,4,4,4.734596985203278,18,10,0,0,0,70.1,315,62,43,37,10,40,9,4,0,84,10.748814777218252,5.118483227246787,2.1,1.2796208068116968,0.26666667,0.12698413,0.13968254,0.23308271,1.4502369143865896,0.30232558,0.70103093,5.822085345760437,-1.0874883605571588
Matthew Adams,USM,24.0,Matthew Adams,sa3025764,,2025,6,4,4.310924231555707,18,17,1,1,0,79.1,341,78,39,38,9,22,8,7,0,89,10.096638331801524,2.495798239321725,4.04545455,1.0210083706316149,0.26099707,0.06451613,0.19648094,0.25080386,1.2605041612735983,0.32394366,0.72327044,4.230644397076961,0.0802798344787456
Zane Adams,ALA,21.0,Zane Adams,sa3025773,,2025,7,4,5.538461538461538,15,14,1,0,0,65.0,293,75,43,40,12,26,0,5,0,62,8.584615384615384,3.6,2.38461538,1.6615384615384616,0.2116041,0.0887372,0.12286689,0.28089888,1.553846153846154,0.32642487,0.6888361,5.383842402238113,0.1546191362234257
Grant Adler,WICH,,Grant Adler,sa3025783,,2025,5,6,6.665272179297034,15,15,1,0,0,79.2,364,87,61,59,11,34,9,4,0,74,8.359832902847128,3.841004306713545,2.17647059,1.242677863936735,0.2032967,0.09340659,0.10989011,0.27102804,1.5188285003671207,0.3220339,0.60209424,5.519691887268495,1.145580292028539
Garrett Ahern,GCU,,Garrett Ahern,sa3025811,,2025,6,5,6.720523793565382,15,15,0,0,0,76.1,360,99,62,57,12,27,12,5,0,83,9.78602587484082,3.183406007478339,3.07407407,1.4148471144348174,0.23055556,0.075,0.15555556,0.30841121,1.6506549668406203,0.38495575,0.62706271,5.826216816739855,0.8943069768255274
Eddie Albert,DART,21.0,Eddie Albert,sa3025843,,2025,1,3,7.68874191609419,10,10,0,0,0,50.1,247,64,44,43,8,29,11,9,0,51,9.119205528390784,5.185430594575152,1.75862069,1.4304636122965937,0.20647773,0.11740891,0.08906883,0.30917874,1.8476821658831,0.37837838,0.64655172,6.913401438829059,0.7753404772651313
Tucker Alch,RICE,,Tucker Alch,sa3025856,,2025,3,2,5.432926702896521,16,9,0,0,0,54.2,257,74,46,33,1,15,7,1,0,21,3.457316992752331,2.4695121376802365,1.4,0.1646341425120157,0.08171206,0.05836576,0.0233463,0.31489362,1.6280487426188226,0.342723,0.52854123,4.640035734482992,0.7928909684135288
Chandler Alderman,MTSU,20.0,Chandler Alderman,sa3025863,,2025,4,7,5.5048545728092595,14,14,2,0,0,68.2,329,83,62,42,12,36,6,3,0,48,6.291262368924867,4.718446776693651,1.33333333,1.5728155922312168,0.14589666,0.10942249,0.03647416,0.28919861,1.733009772921433,0.31277533,0.58225508,6.753781623608412,-1.2489270507991526
Matt Alduino,QUIN,,Matt Alduino,sa3025869,,2025,3,3,6.136363503361539,20,11,0,0,3,58.2,284,59,44,40,4,38,15,6,0,42,6.4431816785296165,5.829545328193462,1.10526316,0.6136363503361539,0.14788732,0.13380282,0.01408451,0.25541126,1.6534090550724148,0.2972973,0.63909774,6.533577325890873,-0.3972138225293333
Ben Alekson,FAIR,,Ben Alekson,sa3025872,,2025,9,2,3.3392225248189185,16,16,0,0,0,94.1,393,81,40,35,4,25,10,1,0,84,8.014134059565404,2.3851589462992275,3.36,0.3816254314078764,0.21374046,0.06361323,0.15012723,0.22625698,1.123674881367636,0.28518519,0.6884058,4.252196874830368,-0.9129743500114492
Hunter Alexander,CARK,,Hunter Alexander,sa3025880,,2025,4,6,6.44162461495277,20,8,1,0,2,65.2,314,83,52,47,7,33,10,6,0,65,8.908629786636808,4.522842814754072,1.96969697,0.9593909000993488,0.20700637,0.10509554,0.10191083,0.30627306,1.766497530341658,0.38190955,0.63683305,5.5477780103173595,0.8938466046354101
Cam Allen,WRST,,Cam Allen,sa3025908,,2025,7,3,4.945544367665796,16,13,0,0,0,67.1,303,60,41,37,6,41,10,7,0,71,9.490098651466798,5.480197812818855,1.73170732,0.8019801677295886,0.23432343,0.13531353,0.0990099,0.23809524,1.4999999433460824,0.30857143,0.68226121,6.293719021758197,-1.348174654092401
Colby Allen,USM,,Colby Allen,sa3025911,,2025,7,4,3.626865671641791,29,2,0,0,12,67.0,276,53,30,27,7,17,4,4,1,77,10.343283582089551,2.283582089552239,4.52941176,0.9402985074626866,0.27898551,0.0615942,0.21739131,0.20784314,1.044776119402985,0.26900585,0.68535826,3.865098190307618,-0.2382325186658267
Payton Allen,GRAM,22.0,Payton Allen,sa3025927,,2025,2,3,8.25,16,5,0,0,1,48.0,235,68,47,44,6,16,12,2,0,21,3.9375,3.0,1.3125,1.125,0.0893617,0.06808511,0.0212766,0.32850242,1.75,0.34444444,0.55936073,7.9307090759277346,0.3192909240722654
Kade Anderson,LSU,20.0,Kade Anderson,sa3026056,807739.0,2025,12,1,3.176470588235294,19,19,2,2,0,119.0,481,91,44,42,16,35,5,5,0,180,13.61344537815126,2.6470588235294117,5.14285714,1.2100840336134453,0.37422037,0.07276507,0.3014553,0.20634921,1.0588235294117647,0.30612245,0.80110497,3.42262714690521,-0.2461565586699161
Heath Andrews,NCSU,21.0,Heath Andrews,sa3026082,,2025,4,3,6.015543803653072,14,14,0,0,0,64.1,294,74,51,43,13,22,11,5,1,53,7.414507478921229,3.0777200855899443,2.40909091,1.8186527778486032,0.18027211,0.07482993,0.10544218,0.2835249,1.4922279202860336,0.31282051,0.63063063,6.332364771427506,-0.3168209677744338
Jack Anker,FRES,21.0,Jack Anker,sa3026107,804985.0,2025,9,5,5.979238596477612,16,16,0,0,0,96.1,432,122,68,64,14,12,16,5,1,109,10.183390734625933,1.1211072368395525,9.08333333,1.3079584429794775,0.25231481,0.02777778,0.22453704,0.3019802,1.391003423486111,0.38434164,0.62883436,5.194935837629645,0.784302758847967
Caden Aoki,USC,22.0,Caden Aoki,sa3026126,,2025,6,4,3.989690721649485,17,16,1,0,0,97.0,405,93,53,43,9,14,9,9,1,90,8.350515463917526,1.2989690721649485,6.42857143,0.8350515463917526,0.22222222,0.0345679,0.18765432,0.2434555,1.1030927835051547,0.29681979,0.60928433,3.8993678771343423,0.0903228445151418
Jeremiah Arnett,WICH,,Jeremiah Arnett,sa3026218,,2025,0,3,6.352941176470588,23,6,0,0,1,51.0,229,54,39,36,5,15,5,3,0,36,6.352941176470588,2.6470588235294117,2.4,0.8823529411764706,0.15720524,0.06550218,0.09170306,0.25837321,1.3529411764705883,0.29166667,0.52238806,5.002422168208104,1.3505190082624845
Jamie Arnold,FSU,21.0,Jamie Arnold,sa3026225,701364.0,2025,8,2,2.9763780421573323,15,15,0,0,0,84.2,351,63,30,28,7,27,15,0,0,119,12.64960667916866,2.870078826365998,4.40740741,0.7440945105393331,0.33903134,0.07692308,0.26210826,0.2038835,1.0629921579133328,0.30601093,0.78781513,3.566198652431714,-0.5898206102743817
B.J. Bailey,CLEM,,B.J. Bailey,sa3026400,,2025,2,5,5.459016393442623,21,6,0,0,0,61.0,275,65,42,37,10,22,10,6,1,50,7.377049180327869,3.2459016393442623,2.27272727,1.475409836065574,0.18181818,0.08,0.10181818,0.26748971,1.4262295081967211,0.30054645,0.6626506,5.879803926436628,-0.4207875329940052
Brandon Bak,UIC,,Brandon Bak,sa3026420,,2025,2,5,5.478260869565218,11,11,1,1,0,46.0,203,48,31,28,9,21,0,2,0,31,6.065217391304348,4.108695652173913,1.47619048,1.7608695652173914,0.15270936,0.10344828,0.04926108,0.26373626,1.5,0.27464789,0.67375887,7.1037341034930686,-1.6254732339278508
Bowen Baker,FAIR,23.0,Bowen Baker,sa3026424,,2025,8,2,3.4730289356966475,16,15,2,0,0,80.1,341,76,32,31,9,21,11,5,0,71,7.954356594660063,2.3526970209557936,3.38095238,1.0082987232667686,0.20821114,0.06158358,0.14662757,0.24595469,1.2074688414429204,0.29257642,0.7966457,5.252622044945004,-1.7795931092483563
Trace Baker,UNCW,21.0,Trace Baker,sa3026451,823994.0,2025,4,1,2.2356688441299353,18,2,0,0,5,52.1,216,36,22,13,1,16,6,5,0,54,9.286624429462808,2.7515924235445355,3.375,0.1719745264715334,0.25,0.07407407,0.17592593,0.18556701,0.9936305973910824,0.25179856,0.6360424,3.785151622452945,-1.5494827783230098
Dylan Banner,ALB,,Dylan Banner,sa3026523,,2025,5,5,3.816254314078764,14,14,1,0,0,94.1,388,100,46,40,6,14,9,1,0,68,6.487632333933899,1.3356890099275671,4.85714286,0.5724381471118146,0.17525773,0.03608247,0.13917526,0.2739726,1.2084805327916086,0.32302405,0.67190227,4.632067975786088,-0.8158136617073235
Michael Barnett,UCLA,21.0,Michael Barnett,sa3026603,,2025,12,1,3.976744186046512,19,14,0,0,0,86.0,373,98,40,38,8,22,8,8,1,75,7.848837209302325,2.302325581395349,3.40909091,0.8372093023255814,0.20107239,0.05898123,0.14209115,0.28571429,1.3953488372093024,0.34615385,0.75342466,4.349140114007994,-0.3723959279614828
Josh Barnhouse,UNM,,Josh Barnhouse,sa3026608,,2025,4,1,6.069767441860465,28,0,0,0,1,43.0,195,54,30,29,5,15,1,2,0,30,6.27906976744186,3.13953488372093,2.0,1.0465116279069768,0.15384615,0.07692308,0.07692308,0.30167598,1.6046511627906976,0.34027778,0.63492063,5.929224094124727,0.140543347735738
Blake Barquin,JAX,,Blake Barquin,sa3026617,,2025,5,4,6.419580248330383,18,6,0,0,1,47.2,226,60,41,34,4,22,2,2,0,43,8.11888090230019,4.153846043037307,1.95454545,0.7552447350976921,0.19026549,0.09734513,0.09292035,0.2970297,1.7202796743891875,0.36129032,0.54846939,4.9744223575404565,1.4451578907899263
Kurt Barr,MICH,21.0,Kurt Barr,sa3026623,,2025,6,5,4.65071787312039,16,14,0,0,0,69.2,323,72,47,36,6,34,7,8,0,74,9.559808961414134,4.392344657947035,2.17647059,0.775119645520065,0.22910217,0.10526316,0.12383901,0.25531915,1.5215311560208684,0.32673267,0.63097514,4.5982777850416845,0.0524400880787059
Diego Barrett,NCAT,,Diego Barrett,sa3026630,,2025,1,1,3.883561542365674,20,0,0,0,1,48.2,203,33,24,21,4,20,5,0,0,51,9.431506602888064,3.698630040348261,2.55,0.7397260080696522,0.25123153,0.09852217,0.15270936,0.18539326,1.0890410674358768,0.23577236,0.64885496,4.8529903800207,-0.9694288376550264
Gabriel Barrett,SF,22.0,Gabriel Barrett,sa3026633,,2025,1,3,4.9655172413793105,19,10,0,0,0,58.0,269,67,39,32,3,20,13,1,0,52,8.068965517241379,3.103448275862069,2.6,0.4655172413793103,0.19330855,0.07434944,0.11895911,0.28389831,1.5,0.35359116,0.63674322,4.888272936590787,0.0772443047885236
Reese Bassinger,WVU,22.0,Reese Bassinger,sa3026696,,2025,7,1,4.23243234515974,30,0,0,0,5,61.2,269,63,36,29,6,12,11,1,0,43,6.275675546271339,1.7513513152385132,3.58333333,0.8756756576192566,0.1598513,0.04460967,0.11524164,0.25609756,1.2162161911378564,0.2893401,0.6443299,4.922490808349008,-0.6900584631892679
Ethan Bates,GRAM,,Ethan Bates,sa3026711,,2025,5,0,5.9268291304325675,20,1,0,0,4,54.2,249,68,38,36,10,18,4,5,0,38,6.256097415456599,2.963414565216284,2.11111111,1.6463414251201578,0.15261044,0.07228916,0.08032129,0.29955947,1.5731706951148174,0.32402235,0.68421053,7.625830976087945,-1.6990018456553777
Max Bayles,SCU,20.0,Max Bayles,sa3026768,,2025,3,6,4.455000169944769,15,11,1,1,1,66.2,299,60,36,33,8,31,7,11,0,105,14.175000540733356,4.185000159645087,3.38709677,1.080000041198732,0.35117057,0.10367893,0.24749164,0.22988506,1.3650000520706196,0.35135135,0.71428571,4.4220660446167,0.0329341253280697
Jacob Bean,KENT,,Jacob Bean,sa3026794,,2025,6,2,4.2,15,15,0,0,0,75.0,328,72,40,35,7,22,13,7,0,72,8.64,2.64,3.27272727,0.84,0.2195122,0.06707317,0.15243903,0.24573379,1.2533333333333334,0.30373832,0.68930041,5.336283582051595,-1.136283582051595
Trey Beard,FAU,20.0,Trey Beard,sa3026802,,2025,7,1,3.13953488372093,16,15,0,0,1,86.0,350,61,33,30,5,32,3,11,0,118,12.348837209302326,3.3488372093023258,3.6875,0.5232558139534884,0.33714286,0.09142857,0.24571429,0.19365079,1.0813953488372092,0.29166667,0.70786517,3.195764621468477,-0.0562297377475471
Matthew Becker,SC,22.0,Matthew Becker,sa3026849,801799.0,2025,3,3,6.654929756243256,19,6,0,0,0,47.1,216,45,37,35,6,23,6,3,0,64,12.16901441141624,4.373239554102711,2.7826087,1.1408451010702725,0.2962963,0.10648148,0.18981482,0.24064171,1.436619756903306,0.33333333,0.56402439,4.473224871774866,2.18170488446839
Drew Beckner,EMU,,Drew Beckner,sa3026857,,2025,3,2,5.445377976701946,15,15,0,0,0,79.1,372,84,54,48,8,42,8,3,0,83,9.41596608471378,4.764705729614202,1.97619048,0.9075629961169908,0.22311828,0.11290323,0.11021505,0.26086957,1.5882352432047342,0.32900433,0.6514658,5.752193910639028,-0.3068159339370826
Landon Beidelschies,ARK,21.0,Landon Beidelschies,sa3026885,804860.0,2025,4,0,4.8162161169059114,16,13,0,0,0,61.2,263,59,34,33,14,20,8,4,0,70,10.216216005557992,2.918918858730855,3.5,2.043243201111599,0.2661597,0.07604563,0.19011407,0.25106383,1.2810810546652087,0.29801325,0.78635015,5.734777911042019,-0.9185617941361076
Sam Belliveau,MASS,22.0,Sam Belliveau,sa3026923,,2025,1,6,9.068702025997307,12,10,1,0,0,43.2,221,64,49,44,10,22,10,1,0,24,4.946564741453076,4.534351012998654,1.09090909,2.061068642272115,0.10859729,0.09954751,0.00904977,0.33862434,1.9694655915044657,0.3483871,0.57317073,8.512958092687018,0.5557439333102892
Brady Bendik,NAVY,,Brady Bendik,sa3026945,,2025,4,4,3.9452054794520546,13,13,3,2,0,73.0,318,62,43,32,1,26,7,5,0,62,7.6438356164383565,3.2054794520547945,2.38461538,0.1232876712328767,0.19496855,0.08176101,0.11320755,0.21754386,1.2054794520547945,0.27477477,0.55555556,4.5313926148088015,-0.5861871353567469
Tysen Benford,GAST,21.0,Tysen Benford,sa3026952,,2025,1,1,4.673076923076923,20,2,0,0,4,52.0,221,52,31,27,6,13,8,4,0,41,7.096153846153846,2.25,3.15384615,1.0384615384615383,0.18552036,0.05882353,0.12669683,0.26,1.25,0.30065359,0.6501548,4.9997135749230015,-0.3266366518460781
Jack Bennett,WKU,20.0,Jack Bennett,sa3026976,,2025,7,1,3.1263158522418344,14,14,0,0,0,63.1,275,62,29,22,7,20,5,4,0,49,6.9631580345386315,2.8421053202198494,2.45,0.9947368620769472,0.17818182,0.07272727,0.10545455,0.248,1.2947368681001536,0.28350515,0.75129534,5.1187278912932594,-1.992412039051425
Chandler Benson,ACU,,Chandler Benson,sa3026989,,2025,3,1,4.689473778362752,20,4,1,1,1,63.1,276,65,35,33,6,17,6,2,0,50,7.105263300549623,2.415789522186872,2.94117647,0.8526315960659548,0.18115942,0.0615942,0.11956522,0.256917,1.2947368681001536,0.29949239,0.66582915,5.16657541660721,-0.4771016382444584
Andrew Berg,ARMY,,Andrew Berg,sa3027014,,2025,5,3,3.9078947368421058,15,12,2,1,0,76.0,338,80,36,33,7,29,8,2,0,61,7.223684210526316,3.4342105263157894,2.10344828,0.8289473684210527,0.18047337,0.08579882,0.09467456,0.26578073,1.4342105263157894,0.31330472,0.75559701,5.748407755400005,-1.8405130185578995
Jackson Bergman,TOL,21.0,Jackson Bergman,sa3027039,,2025,3,3,5.6479589638239425,16,16,0,0,0,65.1,292,62,44,41,5,25,13,9,0,31,4.270407997037616,3.443877416965819,1.24,0.6887754833931637,0.10616438,0.08561644,0.02054795,0.24409449,1.3316326012267832,0.26146789,0.60215054,6.433766505540488,-0.7858075417165455
Reid Bertram,GWEB,22.0,Reid Bertram,sa3027081,,2025,1,6,8.672727272727272,17,13,0,0,0,55.0,275,78,56,53,10,25,9,7,1,37,6.054545454545455,4.090909090909091,1.48,1.6363636363636365,0.13454545,0.09090909,0.04363636,0.32365145,1.8727272727272728,0.35051546,0.57142857,7.706100056388161,0.966627216339111
Reece Beuter,IOWA,24.0,Reece Beuter,sa3027106,,2025,6,0,3.142857142857143,13,13,0,0,0,63.0,259,45,23,22,10,22,6,1,0,66,9.428571428571429,3.142857142857143,3.0,1.4285714285714286,0.25482625,0.08494208,0.16988417,0.19480519,1.0634920634920637,0.22580645,0.84745763,5.139099508618552,-1.9962423657614088
Ryan Bilka,RICH,21.0,Ryan Bilka,sa3027152,,2025,6,2,2.1774193548387095,18,0,0,0,3,62.0,243,43,18,15,2,13,5,4,0,57,8.274193548387096,1.8870967741935485,4.38461538,0.2903225806451613,0.2345679,0.05349794,0.18106996,0.19111111,0.9032258064516128,0.24698795,0.73883162,3.888235236752418,-1.7108158819137085
Ben Blair,LIB,,Ben Blair,sa3027209,,2025,6,4,3.6719998879394566,15,15,0,0,0,83.1,364,76,38,34,7,30,6,2,1,94,10.151999690185557,3.23999990112305,3.13333333,0.7559999769287117,0.25824176,0.08241758,0.17582418,0.23170732,1.2719999611816415,0.30396476,0.72407045,4.177043655181885,-0.5050437672424284
Ethan Blakeney,NORF,,Ethan Blakeney,sa3027222,,2025,0,5,10.46938775510204,13,9,0,0,0,49.0,258,73,62,57,11,36,6,11,0,48,8.816326530612244,6.612244897959184,1.33333333,2.020408163265306,0.18604651,0.13953488,0.04651163,0.33796296,2.2244897959183674,0.39490446,0.53212851,8.844943013483164,1.624444741618877
Yates Bland,CIT,,Yates Bland,sa3027236,,2025,3,5,4.112582885352706,19,3,0,0,2,50.1,227,49,25,23,1,25,8,9,0,29,5.185430594575152,4.470198788426855,1.16,0.1788079515370742,0.1277533,0.11013216,0.01762115,0.25257732,1.4701987126381657,0.29268293,0.70719603,5.345170077844271,-1.2325871924915646
Bryce Blevins,MRSH,,Bryce Blevins,sa3027265,,2025,6,6,6.140794054691189,16,16,1,0,0,92.1,416,108,71,63,16,26,12,1,1,49,4.776173153648703,2.5342959590789036,1.88461538,1.559566744048556,0.11778846,0.0625,0.05528846,0.28571429,1.451263497934073,0.29392971,0.60679612,6.291090903272037,-0.1502968485808482
Jason Blood,CSUF,,Jason Blood,sa3027274,,2025,4,2,4.1273886353168034,23,2,0,0,1,52.1,230,54,26,24,1,17,6,4,0,59,10.146497061820476,2.923566950016069,3.47058824,0.1719745264715334,0.25652174,0.07391304,0.1826087,0.26086957,1.3566879310532085,0.36054422,0.67460317,3.482517963144628,0.6448706721721753
Tanner Boccabello,BCU,,Tanner Boccabello,sa3027298,,2025,7,1,4.52216765764237,11,11,2,0,0,67.2,296,71,47,34,5,22,9,2,0,51,6.783251486463556,2.926108484356828,2.31818182,0.6650246555356427,0.1722973,0.07432432,0.09797297,0.26792453,1.374384288106995,0.31578947,0.57894737,6.258295313927645,-1.7361276562852748
Harrison Bodendorf,OKST,21.0,Harrison Bodendorf,sa3027303,823746.0,2025,10,1,3.302158364005284,17,16,1,0,0,92.2,377,69,37,34,10,28,9,9,0,102,9.906475092015851,2.719424535063175,3.64285714,0.9712230482368482,0.27055703,0.07427056,0.19628647,0.20294118,1.04676261865527,0.25877193,0.75,4.332582226054256,-1.0304238620489716
Hudson Boncal,OHIO,,Hudson Boncal,sa3027360,,2025,3,6,5.3544303797468356,14,11,1,0,0,79.0,368,83,53,47,5,37,16,5,0,68,7.746835443037975,4.215189873417722,1.83783784,0.569620253164557,0.18478261,0.10054348,0.08423913,0.26349206,1.518987341772152,0.32231405,0.64341085,5.756874299351173,-0.4024439196043374
Colton Book,JOES,22.0,Colton Book,sa3027377,822795.0,2025,6,3,3.5307693343755084,14,14,1,1,0,86.2,349,66,41,34,12,20,8,1,0,122,12.669231140994471,2.0769231378679462,6.1,1.2461538827207677,0.3495702,0.05730659,0.29226361,0.20560748,0.9923077214257966,0.28877005,0.6865285,4.390468486018435,-0.8596991516429262
Ryan Borberg,DBU,21.0,Ryan Borberg,sa3027390,,2025,9,4,3.375,16,15,0,0,0,80.0,342,75,31,30,5,20,9,7,0,79,8.8875,2.25,3.95,0.5625,0.23099415,0.05847953,0.17251462,0.23961661,1.1875,0.30567686,0.75257732,3.970043659210205,-0.5950436592102051
Dalton Boruff,EIU,,Dalton Boruff,sa3027413,,2025,1,5,5.173652576431627,22,1,0,0,5,55.2,254,63,37,32,9,28,3,3,0,39,6.305389077526045,4.526946004377673,1.39285714,1.455089787121395,0.15354331,0.11023622,0.04330709,0.28251121,1.6347305015808264,0.30857143,0.7002457,6.5111816709768,-1.3375290945451734
Aaron Boster,NKU,,Aaron Boster,sa3027429,,2025,4,2,5.538461538461538,15,15,0,0,0,65.0,303,61,50,40,7,47,10,11,0,60,8.307692307692308,6.507692307692308,1.27659574,0.9692307692307692,0.1980198,0.15511551,0.04290429,0.24796748,1.6615384615384616,0.30167598,0.6284658,7.15655227807852,-1.6180907396169817
Alec Bouchard,WOF,,Alec Bouchard,sa3027441,,2025,4,1,5.692771215157824,17,5,0,0,1,55.1,249,64,38,35,9,15,6,8,0,55,8.945783338105151,2.439759092210496,3.66666667,1.4638554553262977,0.22088353,0.06024096,0.16064257,0.28070175,1.4277108761824384,0.33536585,0.64917127,5.537382638656898,0.1553885765009255
Jack Bowery,NE,21.0,Jack Bowery,sa3027479,,2025,3,0,3.473684210526316,15,5,0,0,4,57.0,239,49,27,22,5,10,7,2,0,40,6.315789473684211,1.5789473684210529,4.0,0.7894736842105263,0.16736402,0.041841,0.12552301,0.22072072,1.0350877192982455,0.24858757,0.66101695,4.9708707106740855,-1.4971865001477696
Cody Bowker,VAN,21.0,Cody Bowker,sa3027486,805790.0,2025,3,5,4.375,16,16,0,0,0,72.0,313,61,38,35,14,28,9,2,0,99,12.375,3.5,3.53571429,1.75,0.31629393,0.08945687,0.22683706,0.22101449,1.2361111111111112,0.28834356,0.76530612,5.010979154374865,-0.6359791543748647
Matt Boyer,PEPP,24.0,Matt Boyer,sa3027515,,2025,3,4,5.5227272727272725,9,9,0,0,0,44.0,213,60,39,27,0,14,6,3,0,40,8.181818181818182,2.863636363636364,2.85714286,0.0,0.18779343,0.0657277,0.12206573,0.31088083,1.681818181818182,0.39215686,0.5125,3.847520585493608,1.6752066872336644
Reid Boyett,SFA,,Reid Boyett,sa3027517,,2025,1,1,6.91735558998031,22,1,0,0,3,40.1,186,52,31,31,4,14,5,4,0,28,6.247934081272538,3.123967040636269,2.0,0.8925620116103625,0.15053763,0.07526882,0.07526882,0.31137725,1.6363636879523311,0.35555556,0.6116208,5.436454394286908,1.4809011956934013
Ryland Bozenhard,FGCU,,Ryland Bozenhard,sa3027532,,2025,5,2,4.605882249587962,16,6,0,0,3,56.2,254,54,36,29,3,31,3,7,0,49,7.782352766545178,4.923529301283684,1.58064516,0.4764705775435823,0.19291339,0.12204724,0.07086614,0.24545455,1.4999999663409072,0.30357143,0.62052506,4.936043093988228,-0.3301608444002655
