Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Alex Lane","BRY",20,54,192,215,56,30,14,0,12,35,48,15,61,7,1,0,4,0,0,0.291666666,"Alex Lane","sa3035912",
"Stone Miyao","HAW",21,48,168,196,49,37,8,1,3,31,35,21,37,2,3,2,5,3,2,0.291666666,"Stone Miyao","sa3038184",
"Jashia Morrissey","CSUB",20,48,168,195,49,30,13,3,3,32,20,22,37,2,2,1,3,3,4,0.291666666,"Jashia Morrissey","sa3038405",
"Casen Neumann","BAY",,33,72,88,21,15,4,0,2,13,15,11,12,4,1,0,3,0,0,0.291666666,"Casen Neumann","sa3038789",
"Nicholas Romano","GT",19,24,24,26,7,4,1,0,2,3,6,1,3,1,0,0,3,0,0,0.291666666,"Nicholas Romano","sa3041097",
"Nolan Tichy","MASS",19,45,144,165,42,28,11,1,2,25,20,14,37,5,1,1,2,4,1,0.291666666,"Nolan Tichy","sa3043819",
"Caleb Upshaw","KU",,53,192,209,56,32,10,2,12,29,39,13,51,3,1,0,3,1,0,0.291666666,"Caleb Upshaw","sa3044244",
"Andrew Greckel","APP",,51,175,209,51,43,3,0,5,28,21,23,30,5,2,4,1,3,3,0.291428571,"Andrew Greckel","sa3032629",
"Brody Moore","AUB",21,64,254,287,74,56,12,1,5,46,38,24,35,2,5,2,2,6,2,0.291338582,"Brody Moore","sa3019839",690914
"Wellington Balsley","COPP",23,54,206,261,60,50,5,5,0,49,32,36,22,7,3,9,2,27,8,0.291262135,"Wellington Balsley","sa3026499",
"Kurtis Byrne","TCU",21,57,206,233,60,39,15,1,5,33,44,20,32,4,3,0,5,2,0,0.291262135,"Kurtis Byrne","sa3028206",
"Ian Cleary","OAK",20,49,103,130,30,17,6,1,6,22,31,23,27,1,2,1,0,5,5,0.291262135,"Ian Cleary","sa3029015",
"Jake Macchi","MRMK",,33,103,118,30,23,4,0,3,15,22,5,21,7,1,2,2,0,1,0.291262135,"Jake Macchi","sa3036777",
"Derek Hackman","SDST",,45,158,196,46,27,10,0,9,39,37,24,37,7,7,0,5,0,1,0.29113924,"Derek Hackman","sa3032933",
"Jack Brannigan","ND",21,57,213,243,62,34,15,1,12,47,46,20,49,5,4,1,0,10,5,0.291079812,"Jack Brannigan","sa3019922",687394
"Dylan Beavers","CAL",20,56,213,272,62,26,16,3,17,62,50,51,54,3,5,0,1,7,4,0.291079812,"Dylan Beavers","sa3019983",687637
"Jacob Compton","MEM",,55,213,244,62,32,18,1,11,38,55,19,43,8,4,0,1,0,2,0.291079812,"Jacob Compton","sa3029232",
"Anthony Frechette","GW",22,51,189,226,55,41,12,0,2,27,25,31,36,2,3,1,5,1,0,0.291005291,"Anthony Frechette","sa3031668",
"Donnie Stone","MRST",23,22,55,69,16,15,1,0,0,15,10,10,15,3,0,1,1,1,0,0.29090909,"Donnie Stone","sa3043169",
"Kerrington Cross","CIN",20,52,196,232,57,34,9,5,9,44,30,28,57,3,1,4,0,17,6,0.290816326,"Kerrington Cross","sa3029598",701136
"Cole Andrews","M-OH",,52,203,236,59,29,19,2,9,39,53,19,39,9,5,0,1,1,0,0.290640394,"Cole Andrews","sa3026081",
"Griffin Everitt","NEB",22,53,203,237,59,38,12,1,8,38,41,25,45,7,2,0,6,2,4,0.290640394,"Griffin Everitt","sa3031090",
"Bobby Zmarzlak","MD",21,62,234,282,68,44,8,1,15,64,43,32,86,12,0,4,2,6,0,0.29059829,"Bobby Zmarzlak","sa3045875",
"Peyton Lewis","TXST",,50,148,180,43,33,3,2,5,24,26,22,27,9,1,0,4,1,1,0.29054054,"Peyton Lewis","sa3036309",
"Daniel Warkentin","EMU",,48,179,209,52,28,9,0,15,48,41,20,38,6,4,0,3,3,0,0.290502793,"Daniel Warkentin","sa3044803",
"Edgar Alvarez","NICH",21,50,186,228,54,34,11,0,9,42,49,31,32,6,5,0,3,0,0,0.29032258,"Edgar Alvarez","sa3025269",827294
"Ivan Brethowr","ASU",19,16,31,38,9,6,1,0,2,5,6,4,8,2,1,0,1,0,0,0.29032258,"Ivan Brethowr","sa3025415",814442
"Blake Barton","BEL",19,20,31,36,9,8,1,0,0,8,1,5,6,0,0,0,2,2,0,0.29032258,"Blake Barton","sa3026677",
"Ben Patacsil","PORT",,48,155,187,45,37,7,0,1,26,21,19,34,11,1,1,3,2,0,0.29032258,"Ben Patacsil","sa3039521",
"Brady Marget","TULN",19,47,131,151,38,29,6,0,3,22,26,15,24,3,2,0,3,0,1,0.290076335,"Brady Marget","sa3025513",803067
"Jorge Bojorquez","SAC",,58,231,267,67,47,14,0,6,33,26,30,47,2,4,0,3,2,1,0.29004329,"Jorge Bojorquez","sa3027341",
"LJ Bryant","FAMU",,57,200,251,58,41,8,2,7,41,42,32,52,15,4,0,4,8,2,0.29,"LJ Bryant","sa3027927",
"Tyler Corbitt","CLEM",,53,200,223,58,39,7,1,11,39,40,12,44,4,4,3,1,6,0,0.29,"Tyler Corbitt","sa3029369",
"Thomas Wheeler","ODU",,55,200,249,58,37,6,5,10,56,31,38,53,8,2,1,1,20,7,0.29,"Thomas Wheeler","sa3045078",
"Cadyn Schwabe","NDSU",21,46,169,201,49,42,5,2,0,30,20,16,22,8,2,6,5,18,4,0.289940828,"Cadyn Schwabe","sa3041827",
"Jared Cushing","XAV",,58,207,230,60,40,8,2,10,33,31,9,47,7,5,2,2,10,2,0.289855072,"Jared Cushing","sa3029735",
"Jr. Guy Garibay","RICE",20,55,207,250,60,39,15,0,6,40,34,32,44,6,5,0,1,1,0,0.289855072,"Jr. Guy Garibay","sa3031976",
"D.J. Pacheco","RICH",19,42,138,161,40,28,8,1,3,36,27,16,37,3,1,3,2,0,0,0.289855072,"D.J. Pacheco","sa3039324",
"Cian Sahler","FOR",18,48,138,159,40,27,11,1,1,20,20,20,28,0,0,1,0,5,2,0.289855072,"Cian Sahler","sa3041415",
"Matt Shaw","MD",20,60,245,291,71,38,11,0,22,50,67,34,46,6,6,0,3,12,4,0.289795918,"Matt Shaw","33322",807713
"Cole Conn","UIC",20,47,176,204,51,29,14,0,8,31,42,16,51,7,2,3,1,9,1,0.289772727,"Cole Conn","sa3029251",813833
"Travis Lott","CIT",,55,176,222,51,34,10,1,6,34,35,30,38,14,1,1,1,1,1,0.289772727,"Travis Lott","sa3036579",
"Luke Trythall","UMBC",20,54,176,209,51,37,12,0,2,24,27,24,46,3,6,0,4,1,1,0.289772727,"Luke Trythall","sa3044101",
"Thomas Grilli","SBU",23,30,107,120,31,25,4,2,0,14,5,6,19,5,0,2,1,2,1,0.289719626,"Thomas Grilli","sa3032733",
"Brad Polinsky","IONA",23,32,107,115,31,23,7,1,0,10,13,5,15,1,1,1,1,0,1,0.289719626,"Brad Polinsky","sa3040037",
"John Dyer","TNTC",,42,145,168,42,20,10,0,12,29,31,15,40,7,0,1,1,1,0,0.289655172,"John Dyer","sa3030719",
"Matt Livingston","SIE",,44,145,165,42,29,10,0,3,21,29,14,36,2,3,1,0,1,0,0.289655172,"Matt Livingston","sa3036414",
"Luke Ira","SDST",,45,183,207,53,33,10,0,10,37,32,17,55,5,2,0,1,6,0,0.289617486,"Luke Ira","sa3034441",
"Collin Jensen","SPU",,49,183,205,53,40,10,0,3,26,23,20,63,1,1,0,5,0,0,0.289617486,"Collin Jensen","sa3034657",
"Collin Villegas","CP",,56,183,229,53,27,20,2,4,36,40,38,39,4,3,1,8,0,1,0.289617486,"Collin Villegas","sa3044506",
"Fritz Genther","UML",21,58,221,265,64,37,15,1,11,48,44,34,55,4,4,2,1,17,4,0.28959276,"Fritz Genther","sa3032115",
"Noah Hattier","TNTC",,32,76,89,22,18,3,0,1,18,11,8,22,1,2,2,1,1,0,0.289473684,"Noah Hattier","sa3033393",
"Tristen Jamison","ARST",,15,38,41,11,9,1,0,1,4,3,1,13,2,0,0,1,0,0,0.289473684,"Tristen Jamison","sa3034565",
"Blayne Jones","DBU",23,56,228,251,66,37,16,1,12,45,45,19,56,2,1,1,0,6,0,0.289473684,"Blayne Jones","sa3034844",
"Juan Sanchez","TXSO",,24,38,41,11,8,1,0,2,7,16,2,7,1,0,0,1,0,1,0.289473684,"Juan Sanchez","sa3041484",
"Chase Davis","ARIZ",20,63,235,290,68,36,13,1,18,56,54,48,66,4,3,0,4,4,0,0.289361702,"Chase Davis","sa3022426",690971
"Ozzie Pratt","BYU",19,49,159,186,46,35,8,1,2,27,19,11,19,10,2,4,1,5,2,0.289308176,"Ozzie Pratt","sa3040175",
"Tanner Brandon","NORF",,33,121,135,35,19,11,1,4,18,25,8,29,2,4,0,3,3,1,0.289256198,"Tanner Brandon","sa3027587",
"Cole Caruso","UPST",,39,121,132,35,31,4,0,0,22,14,9,18,1,0,1,4,0,0,0.289256198,"Cole Caruso","sa3028544",
"Jordon Billups","MRSH",,55,204,231,59,41,7,0,11,33,43,19,60,7,1,0,4,6,4,0.289215686,"Jordon Billups","sa3027158",
"Ryan Morash","HOF",,53,204,216,59,44,11,1,3,31,29,6,11,5,1,0,0,12,3,0.289215686,"Ryan Morash","sa3038345",
"Seth Graves","WCU",,56,166,203,48,31,12,0,5,33,34,22,39,7,5,3,3,1,1,0.289156626,"Seth Graves","sa3032601",
"Shane Jamison","SEA",,43,166,184,48,35,9,0,4,22,25,11,25,2,5,0,3,0,0,0.289156626,"Shane Jamison","sa3034564",
"Jacob Pennington","MUR",,45,166,204,48,32,7,1,8,34,24,33,50,4,1,0,0,8,0,0.289156626,"Jacob Pennington","sa3039679",
"Aidan Longwell","KENT",20,53,211,239,61,41,11,1,8,35,33,21,53,5,2,0,1,0,0,0.289099526,"Aidan Longwell","sa3022574",815067
"Logan Jordan","CAM",,53,211,237,61,35,13,1,12,35,52,17,47,4,2,3,2,2,2,0.289099526,"Logan Jordan","sa3034935",
"Dominic Tamez","ALA",21,55,211,233,61,49,7,0,5,25,34,18,36,0,3,1,5,1,0,0.289099526,"Dominic Tamez","sa3043494",
"Jimmy De Leon","UIW",,40,128,155,37,24,11,0,2,31,22,24,28,3,0,0,3,2,2,0.2890625,"Jimmy De Leon","sa3029963",
"Blake FitzGerald","UCSD",,40,128,154,37,24,7,1,5,19,23,20,28,5,1,0,3,1,0,0.2890625,"Blake FitzGerald","sa3031398",
"Jake Catalano","MONM",,50,173,206,50,29,16,1,4,32,29,21,37,2,5,5,0,6,3,0.289017341,"Jake Catalano","sa3028645",
"Luke Cheng","ILST",20,46,173,193,50,45,5,0,0,20,26,12,34,4,1,3,4,2,1,0.289017341,"Luke Cheng","sa3028818",
"Parker Coddou","NICH",20,51,173,200,50,40,5,3,2,32,16,20,39,0,4,3,1,9,1,0.289017341,"Parker Coddou","sa3029090",
"Malik Peters","NIU",,54,173,216,50,38,9,1,2,27,24,26,46,3,5,9,5,9,4,0.289017341,"Malik Peters","sa3039787",
"Josiah Chavez","CBU",19,35,45,62,13,8,2,0,3,7,10,15,18,0,2,0,2,0,0,0.288888888,"Josiah Chavez","sa3028799",
"Yogie Hartigan","GMU",,20,45,52,13,13,0,0,0,9,4,7,18,0,0,0,0,2,0,0.288888888,"Yogie Hartigan","sa3033342",
"Matt Ward","NIA",21,50,180,210,52,40,6,2,4,26,25,21,37,4,2,3,5,2,1,0.288888888,"Matt Ward","sa3044784",
"Grant Schulz","ULM",,56,232,257,67,51,9,1,6,30,44,16,33,1,5,3,4,8,1,0.288793103,"Grant Schulz","sa3041809",
"Trayden Tamiya","AFA",,61,232,266,67,43,16,4,4,42,47,15,32,10,6,3,0,3,1,0.288793103,"Trayden Tamiya","sa3043495",
"Alex Ramirez","URI",21,54,194,233,56,43,7,1,5,37,25,23,50,10,2,4,1,1,4,0.288659793,"Alex Ramirez","sa3040414",
"Jack Spyke","WIN",19,51,194,212,56,41,13,0,2,28,30,14,50,3,0,1,5,2,0,0.288659793,"Jack Spyke","sa3042887",
"Jalen Battles","ARK",22,66,246,281,71,45,15,1,10,51,45,30,57,1,3,1,4,2,0,0.288617886,"Jalen Battles","sa3020205",689216
"Braden Barry","WVU",20,53,149,174,43,25,11,1,6,28,26,18,34,3,1,3,3,16,4,0.288590604,"Braden Barry","sa3022659",802135
"Craig Larsen","PENN",,48,201,223,58,46,7,0,5,40,42,14,31,3,3,2,5,2,2,0.288557213,"Craig Larsen","sa3035992",
"Evan Russell","TENN",,57,201,237,58,27,16,1,14,40,45,33,39,1,1,1,8,7,1,0.288557213,"Evan Russell","sa3041329",
"Grant Smith","UIW",,51,201,243,58,35,13,2,8,42,34,34,42,5,2,1,1,5,1,0.288557213,"Grant Smith","sa3042559",
"Connor Hujsak","VCU",20,62,253,285,73,39,20,2,12,39,55,25,51,5,1,1,1,17,2,0.288537549,"Connor Hujsak","sa3025393",824615
"Jac Caglianone","FLA",19,28,104,115,30,17,6,0,7,19,27,5,21,4,2,0,4,0,0,0.288461538,"Jac Caglianone","35041",695506
"Carter Trice","ODU",19,53,208,249,60,29,13,1,17,54,49,34,60,4,2,1,1,18,4,0.288461538,"Carter Trice","sa3022661",807714
"Connor Aoki","BING",22,43,156,188,45,23,14,0,8,30,27,27,40,4,1,0,2,4,1,0.288461538,"Connor Aoki","sa3026127",
"Richard Grund","FOR",,29,52,65,15,13,1,1,0,10,7,8,18,0,0,5,1,4,3,0.288461538,"Richard Grund","sa3032799",
"Albert Choi","NJIT",21,53,215,256,62,42,12,2,6,33,36,31,35,6,3,1,0,25,4,0.288372093,"Albert Choi","sa3028863",
"Ben Rounds","HARV",22,31,111,137,32,21,11,0,0,25,18,16,12,7,1,2,5,4,3,0.288288288,"Ben Rounds","sa3041207",
"Shea Thomas","SELA",,61,222,260,64,46,12,0,6,28,49,28,55,5,5,0,4,5,2,0.288288288,"Shea Thomas","sa3043730",
"Reese Albert","FSU",,53,170,201,49,36,12,0,1,26,23,22,60,8,1,0,2,1,1,0.288235294,"Reese Albert","sa3025848",
"Keegan OConnor","QUIN",21,46,170,191,49,34,12,0,3,24,22,9,59,10,2,0,0,3,1,0.288235294,"Keegan OConnor","sa3039029",
"Nate Stocum","WCU",21,49,170,201,49,31,10,2,6,33,37,14,29,9,6,2,2,3,1,0.288235294,"Nate Stocum","sa3043150",
"Miguel Useche","UNO",21,47,170,203,49,29,16,1,3,30,34,23,27,5,4,1,6,0,0,0.288235294,"Miguel Useche","sa3044264",
"Carson Yates","UCLA",20,49,170,188,49,29,10,2,8,34,33,13,41,3,2,0,0,4,0,0.288235294,"Carson Yates","sa3045686",
"Cam Fisher","CLT",21,58,229,279,66,30,17,1,18,61,60,45,64,4,1,0,1,6,1,0.288209606,"Cam Fisher","sa3022687",801176
"RJ Schreck","DUKE",21,47,177,217,51,33,9,1,8,21,37,26,29,10,4,0,3,8,0,0.288135593,"RJ Schreck","sa3022602",702302
"Banks Griffith","STET",,24,59,68,17,14,3,0,0,7,7,8,10,0,0,1,0,0,1,0.288135593,"Banks Griffith","sa3032709",
"Sam Novitske","ORE",23,44,118,147,34,28,3,1,2,26,26,20,19,1,3,5,5,5,3,0.288135593,"Sam Novitske","sa3038953",
"Eric Roberts","EVAN",,53,177,215,51,33,10,2,6,39,35,36,58,2,0,0,1,9,1,0.288135593,"Eric Roberts","sa3040879",
"Logen Sutton","ETSU",19,21,59,61,17,10,7,0,0,11,4,2,17,0,0,0,1,0,0,0.288135593,"Logen Sutton","sa3043360",
"Jabin Trosky","ORST",19,24,59,70,17,16,1,0,0,5,11,9,13,1,1,0,1,0,0,0.288135593,"Jabin Trosky","sa3044079",
"Ty Batusich","WKU",19,52,184,219,53,33,12,0,8,39,34,24,58,11,0,0,3,5,2,0.288043478,"Ty Batusich","sa3026728",
"Scout Knotts","ME",,49,191,226,55,34,9,2,10,44,34,26,44,5,1,3,1,6,2,0.287958115,"Scout Knotts","sa3035562",
"Cameron MacIntosh","UPST",,52,191,229,55,36,14,3,2,31,42,24,27,7,4,3,3,7,1,0.287958115,"Cameron MacIntosh","sa3036797",
"Colin Kelly","FAIR",,50,198,228,57,35,10,4,8,45,33,18,40,7,3,2,3,3,3,0.287878787,"Colin Kelly","sa3035207",
"Shane Kelly","BRY",,23,66,80,19,9,5,0,5,11,28,8,22,5,1,0,1,1,1,0.287878787,"Shane Kelly","sa3035230",
"Jared Kirven","COFC",,23,66,73,19,12,6,0,1,12,9,2,11,3,1,1,1,1,1,0.287878787,"Jared Kirven","sa3035460",
"Jared McKenzie","BAY",21,54,205,243,59,35,12,1,11,35,42,26,64,9,2,1,0,4,0,0.287804878,"Jared McKenzie","sa3020273",686982
"Julio Marcano","NJIT",,53,212,259,61,30,23,0,8,50,34,32,32,13,1,1,0,12,2,0.287735849,"Julio Marcano","sa3037019",
"Jackson Nicklaus","OU",19,62,212,256,61,39,11,0,11,48,36,34,79,5,1,4,2,6,6,0.287735849,"Jackson Nicklaus","sa3038855",800715
"Jack Penney","ND",19,39,73,94,21,9,6,2,4,16,19,12,23,4,2,3,1,4,0,0.287671232,"Jack Penney","sa3025481",802599
"Luke Jones","TNTC",,38,73,89,21,10,5,0,6,17,15,12,24,3,1,0,2,0,0,0.287671232,"Luke Jones","sa3034894",
"Dylan Minghini","LAF",,45,146,176,42,25,9,1,7,27,33,19,30,3,8,0,4,0,0,0.287671232,"Dylan Minghini","sa3038126",
"Harrison Povey","FGCU",19,57,219,261,63,34,13,1,15,42,62,23,71,17,1,1,2,3,0,0.287671232,"Harrison Povey","sa3040143",
"Slade Wilks","USM",,60,219,259,63,35,17,1,10,41,37,34,63,5,1,0,0,4,1,0.287671232,"Slade Wilks","sa3045231",
"Treyvin Moss","NKU",,54,226,252,65,45,16,1,3,36,35,16,23,5,3,2,3,10,2,0.287610619,"Treyvin Moss","sa3038468",
"Davis Crane","BELL",20,42,153,181,44,32,8,0,4,13,25,26,36,1,1,0,8,0,1,0.287581699,"Davis Crane","sa3029524",
"Ryan Grabosch","NMSU",21,47,153,165,44,30,9,1,4,22,22,2,29,3,4,3,0,2,1,0.287581699,"Ryan Grabosch","sa3032541",
"Austin White","CCU",22,60,233,293,67,53,12,1,1,59,39,39,38,7,5,9,1,34,5,0.287553648,"Austin White","sa3045099",
"Tom Buckman","SPU",,50,167,208,48,35,11,0,2,21,25,29,42,8,3,1,1,3,3,0.287425149,"Tom Buckman","sa3027964",
"Stephen Krause","M-OH",,48,167,195,48,26,14,1,7,26,44,16,48,7,3,2,1,3,2,0.287425149,"Stephen Krause","sa3035697",
"Keagan Calero","DAY",21,47,174,215,50,36,9,2,3,39,16,26,26,7,3,5,2,10,6,0.287356321,"Keagan Calero","sa3028258",
"Parker Landwehr","BC",,48,174,208,50,30,10,1,9,27,36,26,53,6,2,0,2,1,0,0.287356321,"Parker Landwehr","sa3035911",
"Josh Solomon","COLU",22,48,174,196,50,32,6,1,11,31,35,18,57,4,0,0,4,12,2,0.287356321,"Josh Solomon","sa3042729",
"Chris Santiago","SMC",21,51,181,205,52,31,9,2,10,28,31,12,37,10,1,1,1,1,1,0.287292817,"Chris Santiago","sa3020338",805330
"Gavin Grant","ORE",22,58,181,226,52,38,7,1,6,38,31,35,39,5,1,4,4,9,1,0.287292817,"Gavin Grant","sa3032579",
"Chaz Myers","PAC",20,47,181,223,52,34,15,1,2,36,24,23,46,14,0,5,1,2,4,0.287292817,"Chaz Myers","sa3038636",
"John Bolton","APSU",,56,188,225,54,35,18,0,1,39,22,27,37,3,1,6,2,11,3,0.287234042,"John Bolton","sa3027354",
"Grant Weiss","LMU",20,50,195,228,56,37,12,1,6,33,28,13,65,16,3,1,3,3,0,0.287179487,"Grant Weiss","sa3044969",
"Bryan Sturges","RGV",,57,202,242,58,35,15,0,8,35,44,24,44,10,5,1,4,11,7,0.287128712,"Bryan Sturges","sa3043282",
"Bryson Bloomer","MUR",,55,216,261,62,37,12,1,12,44,67,34,51,3,8,0,2,19,1,0.287037037,"Bryson Bloomer","sa3027275",
"Will Busch","NDSU",20,30,108,125,31,21,7,1,2,21,20,12,26,3,2,0,2,0,1,0.287037037,"Will Busch","sa3028131",
"Isaiah Ortega-Jones","TXST",23,51,108,144,31,19,8,2,2,25,17,22,27,9,1,4,3,11,0,0.287037037,"Isaiah Ortega-Jones","sa3039209",
"Elijah Nunez","TCU",20,60,223,287,64,52,7,4,1,61,31,58,48,1,1,4,2,31,2,0.286995515,"Elijah Nunez","sa3022674",694399
"Logan Kellerman","BUCK",,40,115,148,33,30,2,0,1,20,20,18,21,8,3,4,4,2,0,0.286956521,"Logan Kellerman","sa3035187",
"Kason Howell","AUB",,65,251,299,72,49,19,2,2,50,35,28,52,14,3,3,1,11,2,0.286852589,"Kason Howell","sa3034185",
"Ben Vujovich","STMN",19,41,129,154,37,23,6,3,5,23,23,16,37,1,2,6,0,5,4,0.286821705,"Ben Vujovich","sa3044592",
"Ty Crittenberger","WKU",22,45,136,162,39,29,6,1,3,17,21,21,35,4,1,0,0,9,0,0.286764705,"Ty Crittenberger","sa3029572",
"Taylor Jackson","ILL",23,45,136,155,39,22,10,1,6,23,26,14,24,3,0,2,0,6,1,0.286764705,"Taylor Jackson","sa3034517",
"Scott Combs","NIU",24,42,143,164,41,33,7,0,1,16,21,9,13,7,4,1,7,1,0,0.286713286,"Scott Combs","sa3029221",
"Ben Maycock","HART",23,40,143,164,41,25,9,0,7,21,18,16,41,4,1,0,1,9,1,0.286713286,"Ben Maycock","sa3037373",
"Matt Scannell","PRIN",20,39,143,169,41,28,6,0,7,20,44,19,34,4,2,1,1,9,2,0.286713286,"Matt Scannell","sa3041643",
"George Cooper","HARV",,35,150,167,43,29,8,3,3,27,15,8,37,4,2,3,2,3,0,0.286666666,"George Cooper","sa3029336",
"Joe Hollerbach","COR",,36,150,168,43,29,9,2,3,20,19,17,49,0,1,0,6,7,0,0.286666666,"Joe Hollerbach","sa3033981",
"Daylen Reyes","UCLA",20,54,157,198,45,37,6,1,1,30,21,20,31,13,3,5,3,4,2,0.286624203,"Daylen Reyes","sa3040643",
"Mitchell Okuley","OSU",,49,164,201,47,33,5,1,8,37,30,24,32,8,3,2,7,2,1,0.286585365,"Mitchell Okuley","sa3039092",
"Cole Ragone","W&M",,44,164,187,47,25,12,0,10,29,47,15,42,3,4,1,3,5,0,0.286585365,"Cole Ragone","sa3040391",
"TJ Clarkson","UTAH",21,51,185,233,53,31,10,1,11,39,38,29,58,16,3,0,3,2,1,0.286486486,"TJ Clarkson","sa3028998",
"Michael Robinson","APSU",,54,192,227,55,38,12,0,5,32,32,22,26,9,2,2,8,0,0,0.286458333,"Michael Robinson","sa3040914",
"Kai Murphy","ASU",21,57,199,227,57,39,12,1,5,29,28,18,39,5,1,4,8,1,2,0.28643216,"Kai Murphy","sa3038586",
"Jordan Thompson","LSU",20,62,220,267,63,43,14,0,6,54,36,35,44,6,2,4,6,3,1,0.286363636,"Jordan Thompson","sa3022497",691948
"Caleb Floyd","UAB",,56,220,247,63,46,8,2,7,31,38,15,59,10,2,0,5,9,4,0.286363636,"Caleb Floyd","sa3031483",
"Michael Seegers","IOWA",20,54,227,268,65,56,7,1,1,43,31,28,48,6,3,4,2,6,3,0.286343612,"Michael Seegers","sa3041917",
"D'Andre Smith","USC",21,52,210,243,60,40,9,3,8,40,23,24,44,8,0,1,8,4,4,0.285714285,"D'Andre Smith","sa3020536",694266
"Jake DeLeo","GT",21,30,77,90,22,9,9,2,2,19,19,7,17,2,3,1,2,2,2,0.285714285,"Jake DeLeo","sa3022427",691939
"Graysen Tarlow","CSUN",20,35,91,117,26,24,2,0,0,14,3,21,12,1,0,4,0,4,1,0.285714285,"Graysen Tarlow","sa3022443",815104
"Kemp Alderman","MISS",19,61,203,240,58,32,15,0,11,41,45,29,58,6,2,0,2,2,1,0.285714285,"Kemp Alderman","sa3022562",694580
"Darius Perry","UCLA",21,47,133,161,38,30,6,0,2,17,24,23,49,1,3,1,2,2,0,0.285714285,"Darius Perry","sa3022668",683007
"Garret Guillemette","USC",20,50,189,209,54,38,10,1,5,28,27,15,32,5,0,0,7,0,0,0.285714285,"Garret Guillemette","sa3022677",695048
"Lucas Adam","DAY",20,11,7,10,2,2,0,0,0,1,0,3,3,0,0,0,0,0,0,0.285714285,"Lucas Adam","sa3025742",
"Alan Alonso","DSU",,45,140,191,40,19,11,4,6,42,33,35,36,13,3,0,2,11,2,0.285714285,"Alan Alonso","sa3025957",
"Jordan Andrade","UNLV",21,33,91,107,26,19,6,0,1,17,10,16,19,0,0,0,2,1,0,0.285714285,"Jordan Andrade","sa3026076",
"Will Baumhofer","COFC",,8,7,10,2,1,0,0,1,3,2,3,1,0,0,0,0,0,0,0.285714285,"Will Baumhofer","sa3026757",
"John Behrends","BEL",,59,224,267,64,38,18,1,7,52,42,34,54,3,6,0,4,20,5,0.285714285,"John Behrends","sa3026883",
"Enrique Bennett","UNLV",,6,7,8,2,2,0,0,0,1,1,0,4,0,1,0,0,0,0,0.285714285,"Enrique Bennett","sa3026968",
"MicKyren Bentley","UAPB",,19,35,43,10,9,0,0,1,9,7,7,11,0,0,1,0,7,0,0.285714285,"MicKyren Bentley","sa3026994",
"Ryan Brome","TTU",19,13,21,26,6,3,3,0,0,5,5,3,7,2,0,0,2,0,0,0.285714285,"Ryan Brome","sa3027739",
"Grant Burton","STAN",,9,7,8,2,1,1,0,0,1,1,1,2,0,0,0,1,0,0,0.285714285,"Grant Burton","sa3028118",
"Jorge De Goti","FLA",19,9,7,8,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.285714285,"Jorge De Goti","sa3030030",
"Matt DeRosa","QUIN",20,27,84,90,24,17,6,0,1,10,9,4,11,1,0,1,3,2,2,0.285714285,"Matt DeRosa","sa3030183",
"Dylan Drumke","EIU",,8,7,9,2,1,0,0,1,2,2,1,3,1,0,0,0,0,0,0.285714285,"Dylan Drumke","sa3030584",
"AJ Esperanza","SJSU",,6,7,8,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0.285714285,"AJ Esperanza","sa3031019",
"Charlie Granatell","ELON",19,53,189,227,54,34,13,2,5,30,27,28,30,3,4,3,0,10,4,0.285714285,"Charlie Granatell","sa3032569",
"Kaito Hara","AKR",,33,91,113,26,18,6,1,1,19,10,16,12,1,2,3,0,1,1,0.285714285,"Kaito Hara","sa3033189",
"Trace Henry","ULM",,55,189,227,54,46,5,3,0,32,16,22,40,6,2,8,4,21,4,0.285714285,"Trace Henry","sa3033635",
"Randall Hien","SIE",,27,35,57,10,8,2,0,0,12,6,18,14,3,0,1,0,4,1,0.285714285,"Randall Hien","sa3033777",
"Bryson Hill","ACU",23,54,168,222,48,27,10,0,11,37,34,35,55,14,3,2,1,5,3,0.285714285,"Bryson Hill","sa3033807",
"Henry Hunter","UAB",19,46,133,165,38,27,3,2,6,28,14,25,48,3,1,3,2,8,2,0.285714285,"Henry Hunter","sa3034324",
"Randon Jernigan","UGA",,15,7,9,2,1,1,0,0,7,1,2,2,0,0,0,0,1,0,0.285714285,"Randon Jernigan","sa3034670",
"Tom Josten","UCF",23,55,168,218,48,28,11,2,7,43,42,27,37,13,3,7,3,5,3,0.285714285,"Tom Josten","sa3034954",
"Caden Kaiser","OSU",21,16,14,15,4,2,2,0,0,4,2,1,6,0,0,0,0,0,0,0.285714285,"Caden Kaiser","sa3035028",
"Evan Krolewski","OAK",,6,7,7,2,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0.285714285,"Evan Krolewski","sa3035730",
"Aidan Larkin","HOF",21,4,7,7,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.285714285,"Aidan Larkin","sa3035982",
"Grant Lashure","EIU",22,35,112,128,32,26,2,1,3,17,14,11,22,1,0,4,1,0,0,0.285714285,"Grant Lashure","sa3036017",
