Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Carlos Castillo","DAY",22,59,229,259,68,45,11,1,11,41,40,18,49,5,5,2,4,16,8,0.296943231,"Carlos Castillo","sa3028615",
"Daniel Carinci","MRSH",23,52,192,220,57,41,11,1,4,22,22,23,28,1,2,2,5,1,0,0.296875,"Daniel Carinci","sa3028435",
"Joaquin Monque","USF",21,39,128,148,38,28,5,0,5,20,21,9,26,9,1,1,1,2,1,0.296875,"Joaquin Monque","sa3038235",
"Skyler Trevino","LR",,54,192,236,57,32,10,0,15,50,46,39,69,3,2,0,2,8,4,0.296875,"Skyler Trevino","sa3044047",
"Jake Greiving","AFA",,59,246,276,73,39,24,3,7,38,62,17,51,6,7,0,7,1,0,0.296747967,"Jake Greiving","sa3032699",
"Triston Gray","FRES",19,51,182,198,54,36,8,2,8,29,38,6,24,7,3,0,4,0,0,0.296703296,"Triston Gray","sa3032621",
"Jose Gonzalez","TXST",22,58,209,264,62,36,12,1,13,40,60,42,46,9,4,0,4,11,1,0.296650717,"Jose Gonzalez","sa3032428",
"Blaze Brothers","ORU",,65,236,268,70,38,18,2,12,64,41,21,60,7,2,2,2,22,1,0.296610169,"Blaze Brothers","sa3027781",
"Dylan Goldstein","FAU",22,59,236,284,70,41,14,2,13,50,62,34,51,13,0,1,5,2,1,0.296610169,"Dylan Goldstein","sa3032364",
"Cade Kurland","FLA",19,68,263,312,78,44,17,0,17,75,50,26,64,22,1,0,5,4,1,0.296577946,"Cade Kurland","sa3035794",
"Matt Maloney","DAY",20,50,145,172,43,36,3,1,3,34,16,15,45,9,3,0,2,4,3,0.296551724,"Matt Maloney","sa3036939",
"Deylan Pigford","UNM",,45,145,168,43,26,9,3,5,39,13,17,35,5,0,1,1,8,2,0.296551724,"Deylan Pigford","sa3039914",
"Chad Born","CCU",21,54,172,213,51,35,10,0,6,48,36,24,38,11,5,1,5,2,1,0.296511627,"Chad Born","sa3027406",
"Amani Larry","MSST",22,53,172,230,51,28,16,0,7,59,30,34,26,17,3,4,5,19,2,0.296511627,"Amani Larry","sa3035990",
"Sean Scanlon","HC",20,51,172,228,51,27,18,0,6,39,36,38,45,16,2,0,1,3,0,0.296511627,"Sean Scanlon","sa3041642",
"Lucas Carmichael","W&M",21,56,189,253,56,41,15,0,0,47,24,45,33,17,2,0,2,9,4,0.296296296,"Lucas Carmichael","sa3028460",
"Fletcher Cline","UNF",,8,27,31,8,4,3,0,1,6,9,4,8,0,0,0,0,1,0,0.296296296,"Fletcher Cline","sa3029053",
"Henry Cooke","VT",19,16,27,34,8,4,3,1,0,6,3,6,8,1,0,0,0,0,0,0.296296296,"Henry Cooke","sa3029316",
"Emanuel Dean","CSUN",23,24,54,68,16,7,8,0,1,13,12,11,23,1,2,0,0,3,1,0.296296296,"Emanuel Dean","sa3029968",
"Steven DEusanio","YSU",,54,216,243,64,37,21,0,6,36,47,22,69,0,5,0,3,3,0,0.296296296,"Steven DEusanio","sa3030214",
"Damone Hale","NMSU",22,42,135,156,40,27,9,1,3,27,11,12,39,5,1,3,3,12,2,0.296296296,"Damone Hale","sa3032996",
"Jordan Kahn","GTWN",,15,27,27,8,7,1,0,0,8,5,0,9,0,0,0,0,3,0,0.296296296,"Jordan Kahn","sa3035018",
"Jett Lovett","GT",20,21,27,36,8,6,2,0,0,8,3,7,6,1,1,0,1,0,0,0.296296296,"Jett Lovett","sa3036598",
"Caleb McNeely","WVU",23,57,216,269,64,34,14,3,13,48,49,39,55,7,5,2,3,16,3,0.296296296,"Caleb McNeely","sa3037729",
"Carter Sanford","MER",,31,108,125,32,20,2,0,10,24,36,8,24,5,2,2,0,0,1,0.296296296,"Carter Sanford","sa3041525",
"Myles Jefferson","SHSU",,63,233,277,69,47,15,1,6,57,51,27,54,13,3,1,2,10,5,0.296137339,"Myles Jefferson","sa3034623",
"Logan Thomason","EKU",23,59,233,287,69,40,13,2,14,53,45,46,57,6,2,0,3,8,4,0.296137339,"Logan Thomason","sa3043708",
"Ren Tachioka","USI",,55,206,256,61,48,8,3,2,40,30,33,31,7,2,8,2,15,6,0.296116504,"Ren Tachioka","sa3043461",
"Krew Bouldin","DSU",22,48,179,220,53,41,9,0,3,25,27,31,31,7,3,0,7,0,0,0.296089385,"Krew Bouldin","sa3027449",
"Garrett Howe","SAM",20,62,223,261,66,50,14,0,2,40,27,29,31,2,2,5,5,10,4,0.295964125,"Garrett Howe","sa3025441",827628
"Joseph Urban","BUT",19,55,223,253,66,40,17,3,6,37,35,20,58,5,2,3,4,5,2,0.295964125,"Joseph Urban","sa3044249",
"Hudson White","TTU",20,49,169,204,50,29,10,0,11,39,49,27,31,4,4,0,3,2,1,0.295857988,"Hudson White","sa3025357",695742
"Cris Enriquez","TAR",,44,142,167,42,28,11,0,3,22,31,22,22,1,1,1,2,2,3,0.295774647,"Cris Enriquez","sa3030956",
"Shayne Simpson","CBU",,40,71,79,21,13,4,0,4,13,14,5,28,2,0,1,0,2,3,0.295774647,"Shayne Simpson","sa3042345",
"Luke Waters","ODU",,51,213,244,63,43,9,5,6,50,34,21,53,7,2,1,2,11,1,0.295774647,"Luke Waters","sa3044841",
"Drew Sturgeon","CARK",21,47,186,225,55,35,11,2,7,42,33,21,35,13,3,2,4,12,2,0.295698924,"Drew Sturgeon","sa3043284",
"Sam Ruta","ARMY",21,56,230,266,68,33,17,5,13,59,58,29,62,6,1,0,0,2,2,0.295652173,"Sam Ruta","sa3041351",
"Jadyn Jackson","GT",,46,159,177,47,38,9,0,0,22,19,15,33,0,2,1,6,1,1,0.295597484,"Jadyn Jackson","sa3034496",
"Alden Mathes","RICH",22,54,203,261,60,37,14,0,9,59,41,35,35,16,2,5,2,11,1,0.295566502,"Alden Mathes","sa3037282",806307
"Cole Christman","SIU",,50,176,207,52,31,12,1,8,36,35,20,30,5,5,1,4,3,0,0.295454545,"Cole Christman","sa3028884",
"Michael Curry","SELA",,20,44,53,13,10,2,0,1,6,5,5,8,3,1,0,0,0,1,0.295454545,"Michael Curry","sa3029719",
"Tanner Steffy","COFC",,18,44,52,13,6,5,0,2,5,10,5,8,3,0,0,1,0,0,0.295454545,"Tanner Steffy","sa3043011",
"Drew Taylor","USI",,33,88,113,26,18,4,1,3,24,14,17,21,7,1,0,0,3,1,0.295454545,"Drew Taylor","sa3043561",
"Jack Anderson","PITT",,55,193,254,57,41,10,0,6,44,35,55,62,5,1,0,6,1,0,0.295336787,"Jack Anderson","sa3026049",
"Brandon Larson","UCSD",,46,149,167,44,28,5,2,9,22,45,14,42,2,2,0,5,0,0,0.295302013,"Brandon Larson","sa3035997",
"Josh Pyne","IU",20,62,254,286,75,51,16,2,6,50,56,24,47,3,5,0,3,3,0,0.29527559,"Josh Pyne","sa3040311",
"Jeremiah Boyd","MTSU",,55,210,247,62,42,7,0,13,40,50,30,53,4,3,0,5,3,0,0.295238095,"Jeremiah Boyd","sa3027509",
"Diego Lopez-Molina","ALCN",,38,105,135,31,23,7,1,0,26,18,21,17,4,3,2,0,7,2,0.295238095,"Diego Lopez-Molina","sa3036533",
"Blake Burris","ARST",23,47,183,225,54,33,17,0,4,53,34,34,27,2,0,6,1,9,4,0.295081967,"Blake Burris","sa3028103",
"Terrell Huggins","NDSU",,47,183,209,54,30,16,0,8,33,37,17,56,5,1,3,0,5,2,0.295081967,"Terrell Huggins","sa3034256",
"Mason Minzey","OHIO",23,48,183,221,54,38,6,0,10,39,40,32,45,2,4,0,4,0,1,0.295081967,"Mason Minzey","sa3038139",
"Scottie OBryan","VCU",,24,61,72,18,14,1,1,2,16,13,6,19,5,0,0,1,1,1,0.295081967,"Scottie OBryan","sa3039012",
"Nicholas Rucker","EIU",,53,183,227,54,35,13,0,6,36,29,31,50,7,3,3,2,2,0,0.295081967,"Nicholas Rucker","sa3041253",
"Trevor Candelaria","NCSU",,51,200,227,59,31,17,1,10,42,38,21,37,6,0,0,0,4,3,0.295,"Trevor Candelaria","sa3028356",
"Brandon Anderson","LOU",19,42,139,162,41,32,8,0,1,27,25,11,27,8,1,3,3,3,0,0.294964028,"Brandon Anderson","sa3026030",
"Brian Morrell","HOF",24,38,139,160,41,28,8,1,4,23,31,16,19,1,4,0,4,1,1,0.294964028,"Brian Morrell","sa3038393",
"Kyle Rausch","NAVY",,40,139,159,41,28,7,1,5,20,32,8,23,7,5,0,8,1,2,0.294964028,"Kyle Rausch","sa3040479",
"Zac Corbin","KENN",22,41,156,189,46,31,11,0,4,42,22,24,31,5,1,3,0,9,2,0.294871794,"Zac Corbin","sa3029370",
"Jack Grace","CREI",,47,156,176,46,33,2,0,11,23,31,16,54,2,2,0,1,1,1,0.294871794,"Jack Grace","sa3032544",
"Dylan Dreiling","TENN",20,50,95,120,28,13,6,2,7,20,20,24,20,0,1,0,0,1,0,0.294736842,"Dylan Dreiling","sa3025251",702662
"Tommy Dilz","BELL",,31,95,111,28,19,9,0,0,17,11,10,16,3,1,2,2,0,4,0.294736842,"Tommy Dilz","sa3030351",
"Omar Gomez","JKST",,30,95,111,28,20,6,0,2,18,12,11,15,0,0,5,1,5,0,0.294736842,"Omar Gomez","sa3032389",
"Ben Griffin","CSUN",,30,95,102,28,22,5,1,0,15,13,4,13,2,1,0,2,0,1,0.294736842,"Ben Griffin","sa3032710",
"A.J. Mendolia","CARK",21,54,190,240,56,44,7,0,5,36,31,37,32,6,1,6,3,7,2,0.294736842,"A.J. Mendolia","sa3037857",
"Staus Pokrovsky","HALL",,49,190,219,56,37,7,1,11,35,43,17,50,9,3,0,3,1,0,0.294736842,"Staus Pokrovsky","sa3040029",
"Trevor Conley","APSU",,37,112,131,33,26,6,0,1,17,17,12,21,1,2,4,1,5,2,0.294642857,"Trevor Conley","sa3029248",
"Luke Iverson","UVU",,39,112,133,33,18,6,6,3,25,21,10,37,11,0,0,0,2,2,0.294642857,"Luke Iverson","sa3034464",
"Miller Ladusau","ACU",22,59,224,266,66,43,13,4,6,44,41,28,52,11,2,1,4,11,6,0.294642857,"Miller Ladusau","sa3035841",
"Charlie Fischer","NEB",,51,146,176,43,29,5,2,7,30,36,20,49,8,2,0,3,1,0,0.294520547,"Charlie Fischer","sa3031367",
"Cam Redding","SLU",,35,146,177,43,21,7,1,14,29,55,16,22,11,4,0,2,1,0,0.294520547,"Cam Redding","sa3040518",
"Carson Roberts","UIC",22,51,163,204,48,37,7,1,3,28,44,32,31,5,4,0,2,2,1,0.294478527,"Carson Roberts","sa3040870",
"Luke Trythall","UMBC",21,50,163,186,48,32,10,0,6,27,44,15,43,7,1,0,3,0,1,0.294478527,"Luke Trythall","sa3044101",
"David Herring","WICH",,53,197,228,58,43,11,0,4,28,35,23,35,3,0,5,1,4,4,0.294416243,"David Herring","sa3033705",
"MJ Metz","DUKE",,58,197,239,58,33,8,0,17,48,48,37,72,3,2,0,4,2,1,0.294416243,"MJ Metz","sa3037930",
"Ryan Nicholson","CIN",22,55,214,244,63,30,15,2,16,41,41,28,59,0,1,1,4,3,4,0.294392523,"Ryan Nicholson","sa3025167",690804
"Jacob Jenkins-Cowart","ECU",20,60,214,240,63,40,13,1,9,33,45,18,41,4,4,0,2,2,1,0.294392523,"Jacob Jenkins-Cowart","sa3025201",801881
"Dominic Pitelli","MIA",21,63,238,274,70,42,14,1,13,45,54,26,61,8,2,0,7,10,4,0.294117647,"Dominic Pitelli","sa3022809",694689
"Luke Anderson","BYU",19,43,153,178,45,26,12,1,6,35,32,18,41,2,3,2,7,1,0,0.294117647,"Luke Anderson","sa3026061",
"Jarrett Brown","GASO",,55,221,272,65,38,14,1,12,52,69,30,58,14,6,1,7,9,3,0.294117647,"Jarrett Brown","sa3027836",
"Benny DeTrude","UTM",,14,17,20,5,4,1,0,0,2,0,3,7,0,0,0,1,0,0,0.294117647,"Benny DeTrude","sa3030213",
"Kyson Donahue","HAW",23,49,187,216,55,33,15,0,7,29,40,16,65,5,5,3,2,0,0,0.294117647,"Kyson Donahue","sa3030442",
"Luke Drumheller","APP",23,55,221,260,65,46,14,1,4,46,36,26,29,11,2,0,4,8,3,0.294117647,"Luke Drumheller","sa3030582",
"Connor Evans","KENN",,15,17,18,5,4,1,0,0,2,3,1,5,0,0,0,0,0,0,0.294117647,"Connor Evans","sa3031069",
"Carter French","UNC",19,29,17,25,5,4,1,0,0,6,2,7,5,0,0,1,0,1,0,0.294117647,"Carter French","sa3031706",
"John Greene","SHU",,25,68,88,20,20,0,0,0,9,14,14,18,1,2,3,2,7,0,0.294117647,"John Greene","sa3032665",
"Dylan Grego","BALL",19,21,34,39,10,5,2,0,3,11,10,3,15,2,0,0,0,0,0,0.294117647,"Dylan Grego","sa3032686",834966
"Adam Haidermota","FAMU",,55,170,190,50,41,6,0,3,21,32,14,24,1,2,3,3,2,1,0.294117647,"Adam Haidermota","sa3032970",
"Sam Hunter","QUC",,30,68,76,20,13,4,1,2,15,9,6,20,2,0,0,1,7,0,0.294117647,"Sam Hunter","sa3034331",
"Jay Luikart","WRST",,62,238,281,70,42,15,2,11,52,43,27,48,10,6,0,4,7,3,0.294117647,"Jay Luikart","sa3036675",
"Nicholas Mazzota","FDU",,23,34,41,10,6,1,1,2,5,7,6,7,1,0,0,0,0,0,0.294117647,"Nicholas Mazzota","sa3037409",
"Jordan Miller","TXSO",21,14,17,19,5,3,1,0,1,4,4,1,3,1,0,0,0,0,0,0.294117647,"Jordan Miller","sa3038068",
"Devin Pelletier","FDU",,15,17,19,5,4,0,0,1,4,2,0,4,2,0,0,0,1,0,0.294117647,"Devin Pelletier","sa3039647",
"Tristan Shoemaker","RAD",,18,51,72,15,12,0,2,1,15,7,17,15,1,1,2,1,7,2,0.294117647,"Tristan Shoemaker","sa3042204",
"Clayton Chadwick","SHSU",,64,228,278,67,41,15,1,10,50,49,37,35,7,3,3,6,6,2,0.293859649,"Clayton Chadwick","sa3028714",
"Leewood Molessa","UMBC",20,57,228,254,67,35,15,1,16,47,66,21,78,3,2,0,2,4,1,0.293859649,"Leewood Molessa","sa3038217",
"Austin Kelly","LIP",23,54,211,236,62,33,6,2,21,43,62,18,39,4,2,1,1,13,0,0.293838862,"Austin Kelly","sa3035199",
"Justin Nadeau","JAX",,49,194,226,57,47,5,3,2,32,30,28,47,2,2,0,1,3,0,0.293814432,"Justin Nadeau","sa3038659",
"ONeill Burgos","SOU",23,50,177,225,52,31,8,0,13,40,58,38,38,6,4,0,4,1,4,0.29378531,"ONeill Burgos","sa3028048",
"Jackson Tucker","SJU",19,47,160,193,47,34,7,4,2,37,17,19,33,7,2,5,3,25,6,0.29375,"Jackson Tucker","sa3044120",
"Julian Alvarez","CBU",22,31,109,138,32,26,3,0,3,22,17,18,16,5,2,4,1,14,2,0.293577981,"Julian Alvarez","sa3025976",
"Ethan Hibbard","FAIR",,37,109,129,32,13,10,0,9,25,35,18,28,1,0,1,1,0,0,0.293577981,"Ethan Hibbard","sa3033757",
"Trevor Antonson","SEA",22,52,201,235,59,41,13,1,4,34,29,12,50,21,1,0,1,5,1,0.293532338,"Trevor Antonson","sa3026121",
"Maddox Miesse","ACU",,56,201,227,59,49,6,2,2,29,27,11,45,10,2,3,3,2,0,0.293532338,"Maddox Miesse","sa3037989",
"Patrick Roche","BC",21,56,201,244,59,44,12,0,3,39,38,27,34,12,3,1,8,5,1,0.293532338,"Patrick Roche","sa3040939",
"Jack Lynch","MAN",24,26,92,115,27,15,7,1,4,19,25,16,23,3,3,1,2,6,0,0.29347826,"Jack Lynch","sa3036739",
"John Schroeder","FAU",20,49,184,212,54,31,15,1,7,30,39,26,51,0,2,0,6,1,0,0.29347826,"John Schroeder","sa3041789",
"Jess Bellows","SDST",,48,167,190,49,39,8,1,1,24,24,8,35,10,2,3,4,6,2,0.293413173,"Jess Bellows","sa3026926",
"Bennett Eltoft","SIU",22,51,167,195,49,26,13,1,9,40,38,16,42,9,2,1,0,9,2,0.293413173,"Bennett Eltoft","sa3030918",
"Cade McGee","GONZ",20,20,75,93,22,12,4,0,6,16,20,11,19,7,0,0,5,2,0,0.293333333,"Cade McGee","sa3025153",801629
"Marshal Jonas","PV",,28,75,94,22,14,6,1,1,15,15,7,18,11,1,0,1,2,0,0.293333333,"Marshal Jonas","sa3034833",
"Rodney Green Jr.","CAL",20,52,208,242,61,35,11,1,14,51,38,32,77,1,1,0,6,29,2,0.29326923,"Rodney Green Jr.","sa3025384",701587
"Kolby Johnson","CARK",23,53,208,241,61,37,10,3,11,46,44,23,45,7,3,0,3,5,5,0.29326923,"Kolby Johnson","sa3034776",
"Henry Kaczmar","OSU",20,55,208,239,61,43,10,1,7,29,46,26,49,3,2,0,4,7,3,0.29326923,"Henry Kaczmar","sa3035010",
"Connor Walsh","RICE",22,54,191,228,56,32,11,2,11,42,42,33,61,3,1,0,0,12,2,0.293193717,"Connor Walsh","sa3044726",
"Caden Miller","SDSU",,51,174,208,51,35,11,1,4,33,20,20,35,7,2,5,2,5,4,0.293103448,"Caden Miller","sa3038037",
"Gehrig Frei","UNA",,51,198,227,58,38,13,0,7,32,31,22,40,4,1,2,3,2,0,0.292929292,"Gehrig Frei","sa3031698",
"AJ Nessler","PITT",,27,99,123,29,20,4,3,2,11,28,19,22,2,3,0,2,2,0,0.292929292,"AJ Nessler","sa3038777",
"Zac Zyons","BRY",20,40,99,137,29,17,5,3,4,35,20,12,25,16,3,7,0,7,0,0.292929292,"Zac Zyons","sa3045896",
"Chase Graves","PAC",,46,140,172,41,30,5,0,6,23,20,19,45,7,1,5,2,5,2,0.292857142,"Chase Graves","sa3032595",
"Kyle Hannon","PSU",21,49,181,219,53,34,10,2,7,51,25,31,31,4,3,0,2,27,7,0.292817679,"Kyle Hannon","sa3033146",
"Gerardo Villarreal","NICH",,49,181,203,53,37,12,1,3,23,32,16,21,0,6,0,5,2,1,0.292817679,"Gerardo Villarreal","sa3044498",
"Carter Dorighi","BUT",20,55,222,249,65,52,7,5,1,36,29,23,30,1,1,2,5,12,1,0.292792792,"Carter Dorighi","sa3030484",
"Avery Owusu-Asiedu","SIUE",20,53,205,240,60,31,12,2,15,43,48,28,51,7,0,0,2,24,2,0.292682926,"Avery Owusu-Asiedu","sa3022604",801938
"Rocco Garza-Gongora","OU",19,51,164,192,48,38,6,1,3,29,27,15,44,8,4,1,7,4,2,0.292682926,"Rocco Garza-Gongora","sa3032027",
"CJ Horn","BALL",,23,41,49,12,7,3,0,2,10,9,6,13,2,0,0,0,0,0,0.292682926,"CJ Horn","sa3034090",
"Treyvin Moss","NKU",,42,164,201,48,35,10,3,0,43,28,31,14,2,3,1,1,23,2,0.292682926,"Treyvin Moss","sa3038468",
"Grant Voytovich","BUCK",21,45,164,202,48,31,8,1,8,39,37,22,34,14,1,1,6,9,2,0.292682926,"Grant Voytovich","sa3044587",
"Drew Brutcher","USF",21,60,229,273,67,42,12,0,13,47,45,32,86,8,3,1,2,5,1,0.292576419,"Drew Brutcher","sa3027916",
"Tyler Finke","SELA",24,50,188,238,55,37,12,2,4,47,34,27,35,17,3,3,1,32,5,0.292553191,"Tyler Finke","sa3031344",
"Jordan Starkes","WCU",,48,188,223,55,44,6,1,4,37,21,30,40,3,2,0,2,4,2,0.292553191,"Jordan Starkes","sa3042964",
"Peter DeMaria","FOR",,50,171,216,50,30,9,0,11,36,41,23,43,17,5,0,0,0,0,0.29239766,"Peter DeMaria","sa3030115",
"Jarrett Pokrovsky","PENN",19,48,171,201,50,37,9,2,2,28,33,24,43,3,2,1,4,2,2,0.29239766,"Jarrett Pokrovsky","sa3040028",
"Ian Diaz","UMBC",,57,195,259,57,41,11,1,4,56,34,42,17,15,6,1,1,4,4,0.292307692,"Ian Diaz","sa3030262",
"Cameron Hassert","VILL",21,18,65,80,19,12,0,1,6,15,17,13,18,2,0,0,0,0,1,0.292307692,"Cameron Hassert","sa3033375",
"Jake Ticer","ODU",,43,130,170,38,16,6,0,16,39,41,29,40,10,1,0,1,0,0,0.292307692,"Jake Ticer","sa3043818",
"Mason Le","CSUN",23,48,154,175,45,32,8,1,4,33,32,16,37,2,0,3,1,10,2,0.292207792,"Mason Le","sa3036097",
"Nick Forney","IONA",,45,178,200,52,40,9,1,2,31,21,14,49,8,0,0,5,14,2,0.292134831,"Nick Forney","sa3031554",
"Jeffery Heard","SAC",20,53,178,213,52,28,11,1,12,45,35,25,35,8,2,0,0,3,2,0.292134831,"Jeffery Heard","sa3033488",
"Kyle Kush","CAN",,52,178,218,52,41,7,1,3,43,32,31,38,4,4,1,3,13,1,0.292134831,"Kyle Kush","sa3035797",
"Blake McRae","EMU",22,31,89,105,26,22,2,0,2,16,13,15,14,0,1,0,3,4,3,0.292134831,"Blake McRae","sa3037745",
"Eddie Saldivar","LBSU",20,55,226,252,66,51,9,3,3,42,28,8,43,9,4,5,9,7,5,0.292035398,"Eddie Saldivar","sa3041436",
"Jake Berger","HARV",21,44,161,197,47,30,11,0,6,31,32,25,42,5,6,0,1,6,2,0.291925465,"Jake Berger","sa3027024",
"Justin Hausser","MILW",20,45,161,178,47,35,12,0,0,21,21,14,33,1,1,1,0,7,0,0.291925465,"Justin Hausser","sa3033410",
"Derek Yalon","STBK",,46,161,187,47,31,10,4,2,33,30,18,48,5,2,1,2,10,4,0.291925465,"Derek Yalon","sa3045670",
"Eli Serrano III","NCSU",20,53,185,217,54,35,12,0,7,37,32,24,37,6,1,1,5,2,1,0.291891891,"Eli Serrano III","sa3025407",702501
"Zach Levenson","MIA",21,63,233,277,68,36,17,1,14,45,45,35,52,7,2,0,4,4,2,0.291845493,"Zach Levenson","sa3022435",804241
"Jake Brill","CMU",21,40,96,107,28,22,4,0,2,23,15,7,30,3,1,0,1,10,2,0.291666666,"Jake Brill","sa3027696",
"Amman Dewberry","PRES",19,22,24,26,7,3,1,0,3,8,5,2,10,0,0,0,0,0,0,0.291666666,"Amman Dewberry","sa3030237",
"Jase Felker","UK",23,55,192,255,56,47,6,3,0,53,29,30,50,19,3,11,2,21,4,0.291666666,"Jase Felker","sa3031227",
"Bryce Mordecki","SIE",,28,48,57,14,11,2,0,1,3,6,5,20,3,0,1,0,1,0,0.291666666,"Bryce Mordecki","sa3038346",
"Noah Rabin","ILST",22,37,120,143,35,22,10,1,2,18,22,16,28,4,3,0,3,4,0,0.291666666,"Noah Rabin","sa3040363",
"Chase Spencer","AFA",20,59,192,237,56,35,15,2,4,40,30,33,58,7,5,0,1,18,2,0.291666666,"Chase Spencer","sa3042825",
"Andrew Terrell","APP",,54,192,235,56,41,8,1,6,40,29,28,34,11,2,2,4,17,2,0.291666666,"Andrew Terrell","sa3043634",
"Devin Burkes","UK",21,61,223,283,65,37,18,1,9,55,53,38,53,15,3,4,3,9,3,0.29147982,"Devin Burkes","sa3028059",
"Luis Hernandez","INST",,58,223,261,65,42,18,0,5,42,28,21,44,13,4,0,3,4,1,0.29147982,"Luis Hernandez","sa3033683",
"Cooper Hext","MCN",21,57,223,260,65,40,11,6,8,51,41,23,56,9,2,3,3,12,2,0.29147982,"Cooper Hext","sa3033750",
"Hank Zeisler","MIZ",24,54,175,237,51,23,10,3,15,48,55,42,43,11,8,1,5,6,2,0.291428571,"Hank Zeisler","sa3045833",
"Dylan Rogers","APP",22,39,127,159,37,25,6,1,5,25,39,18,42,13,1,0,2,3,0,0.291338582,"Dylan Rogers","sa3041046",
"Noah Webb","ETSU",,38,127,149,37,27,5,0,5,23,21,20,23,2,0,0,3,0,0,0.291338582,"Noah Webb","sa3044913",
"Dylan Swarmer","ILST",23,34,103,111,30,20,7,2,1,18,5,4,16,4,0,0,4,2,0,0.291262135,"Dylan Swarmer","sa3043380",
"Lukas Farris","WKU",19,55,182,206,53,33,7,0,13,37,43,16,62,5,1,2,3,1,0,0.291208791,"Lukas Farris","sa3031175",
"Dylan LaRue","HCU",,46,182,197,53,33,13,2,5,26,34,12,35,2,1,0,5,3,1,0.291208791,"Dylan LaRue","sa3036008",
"Matt Thompson","AFA",,51,182,204,53,42,7,2,2,24,22,11,40,7,3,1,6,8,1,0.291208791,"Matt Thompson","sa3043771",
"Nick Rodriguez","MOST",20,56,237,273,69,52,10,0,7,49,35,35,51,0,1,0,3,0,0,0.29113924,"Nick Rodriguez","sa3041005",823795
"Wes Toups","NICH",22,45,158,188,46,28,11,1,6,31,22,19,43,9,1,1,3,6,3,0.29113924,"Wes Toups","sa3043987",
"Mason Sykes","TOL",23,55,213,260,62,35,11,1,15,42,45,31,62,10,6,0,3,10,2,0.291079812,"Mason Sykes","sa3043431",
"Ian Farrow","MIA",20,40,110,130,32,19,4,2,7,25,21,14,39,4,2,0,1,1,0,0.29090909,"Ian Farrow","sa3031177",694786
"Haiden Hunt","OMA",21,42,165,196,48,33,8,4,3,30,14,21,24,7,2,1,2,8,4,0.29090909,"Haiden Hunt","sa3034313",
"Connor Dykstra","GMU",22,59,196,253,57,30,18,0,9,45,48,17,39,33,6,1,4,15,3,0.290816326,"Connor Dykstra","sa3030722",
"Jacob Godman","ORU",,59,196,232,57,37,13,2,5,41,29,30,38,1,2,3,4,3,0,0.290816326,"Jacob Godman","sa3032333",
"Max Grant","CAN",21,51,196,239,57,37,13,5,2,49,28,30,41,10,3,0,1,15,0,0.290816326,"Max Grant","sa3032583",
"Roderick Coffee","TXSO",,43,141,163,41,23,9,1,8,25,27,12,28,9,1,0,0,2,1,0.290780141,"Roderick Coffee","sa3029100",
"Parker Coddou","NICH",21,55,234,267,68,43,13,6,6,39,35,22,58,3,4,4,0,9,2,0.29059829,"Parker Coddou","sa3029090",
"Cameron Dayton","SEA",22,49,117,132,34,21,11,0,2,16,18,10,22,1,4,0,0,0,0,0.29059829,"Cameron Dayton","sa3029961",
"Jacob Harvey","WSU",,36,117,146,34,24,8,0,2,30,23,16,35,5,1,7,1,6,1,0.29059829,"Jacob Harvey","sa3033360",
"Sammy Sass","WRST",,62,234,278,68,48,11,2,7,41,41,27,39,10,6,1,10,12,3,0.29059829,"Sammy Sass","sa3041586",
"Nick Wimmers","NKU",,40,117,146,34,25,6,1,2,23,18,17,36,8,2,2,0,5,2,0.29059829,"Nick Wimmers","sa3045433",
"Will Baumhofer","COFC",,41,148,178,43,34,7,0,2,29,21,27,32,0,1,2,2,9,4,0.29054054,"Will Baumhofer","sa3026757",
"Crosby Jones","CIT",22,45,148,160,43,33,7,0,3,14,18,8,23,1,1,2,0,0,0,0.29054054,"Crosby Jones","sa3034864",
"Peyton Leeper","SEMO",,56,179,233,52,30,11,2,9,47,38,36,28,12,2,4,4,7,1,0.290502793,"Peyton Leeper","sa3036173",
"Gabe Swansen","NEB",20,52,179,222,52,23,11,0,18,45,57,24,43,15,4,0,4,3,2,0.290502793,"Gabe Swansen","sa3043376",
"Chase Weissenborn","UNM",21,51,179,203,52,39,10,2,1,36,27,19,37,2,3,0,7,3,0,0.290502793,"Chase Weissenborn","sa3044965",
"Michael Eze","GTWN",21,57,217,263,63,38,14,1,10,51,32,35,54,11,0,0,2,18,1,0.29032258,"Michael Eze","sa3031106",
"Rashawn Galloway","TXST",,32,93,102,27,20,6,0,1,18,12,8,7,1,0,0,3,1,0,0.29032258,"Rashawn Galloway","sa3031872",
"Blake Guerin","IOWA",19,21,31,37,9,3,5,0,1,5,7,5,12,1,0,0,0,0,0,0.29032258,"Blake Guerin","sa3032822",
"Luke Hammond","XAV",20,25,31,37,9,7,2,0,0,6,3,2,8,2,0,2,1,0,1,0.29032258,"Luke Hammond","sa3033104",
"Will Martin","WIN",,48,155,188,45,41,4,0,0,23,11,30,23,3,0,0,0,3,3,0.29032258,"Will Martin","sa3037223",
"Dom Souto","CAL",23,51,186,208,54,41,7,1,5,31,31,15,32,3,4,0,3,1,1,0.29032258,"Dom Souto","sa3042785",
