Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Peter Brookshaw","NDSU",22,61,224,271,59,43,9,2,5,49,38,36,45,6,4,1,9,12,4,0.263392857,"Peter Brookshaw","sa3027767",
"Keith Jones II","WSU",19,21,38,49,10,9,1,0,0,5,3,8,11,3,0,0,2,1,0,0.263157894,"Keith Jones II","sa3025629",695069
"Christian Boulware","DBU",,44,133,159,35,22,8,0,5,34,24,20,43,5,1,0,2,8,2,0.263157894,"Christian Boulware","sa3027454",
"Walker Burchfield","TULN",,21,57,66,15,10,4,0,1,10,6,6,21,3,0,0,2,0,0,0.263157894,"Walker Burchfield","sa3028026",
"John DeMucci","LAS",20,22,57,68,15,9,4,1,1,8,10,8,21,1,1,1,0,1,0,0.263157894,"John DeMucci","sa3030136",
"Evan Fox","STBK",19,44,133,166,35,25,7,2,1,29,18,15,16,14,2,2,1,21,3,0.263157894,"Evan Fox","sa3031604",
"Derek Gellos","SEA",,37,76,85,20,18,2,0,0,8,6,9,21,0,0,0,2,0,0,0.263157894,"Derek Gellos","sa3032104",
"Carson Gross","UNCO",,18,19,21,5,3,2,0,0,1,2,2,3,0,0,0,1,1,0,0.263157894,"Carson Gross","sa3032768",
"Andrew Jurado","SJSU",,20,57,67,15,14,1,0,0,5,7,3,13,6,0,1,1,0,1,0.263157894,"Andrew Jurado","sa3034998",
"Bailey Klein","GMU",,37,133,146,35,27,7,1,0,11,23,9,27,2,1,1,3,1,0,0.263157894,"Bailey Klein","sa3035484",
"Sam Low","FAU",20,28,76,88,20,16,2,1,1,8,10,7,19,1,1,3,1,0,0,0.263157894,"Sam Low","sa3036605",
"Britt McKay","ULM",,21,38,48,10,7,2,0,1,6,3,7,17,2,0,1,0,1,1,0.263157894,"Britt McKay","sa3037646",
"Dalton Porter","TEX",,17,19,23,5,4,0,0,1,3,3,3,5,1,0,0,1,0,0,0.263157894,"Dalton Porter","sa3040091",
"Cole Posey","UNM",,29,57,75,15,9,4,2,0,8,6,8,17,8,0,2,3,0,0,0.263157894,"Cole Posey","sa3040112",
"Grayson Preslar","UNCA",20,43,114,132,30,19,7,1,3,16,15,12,36,2,1,3,1,0,0,0.263157894,"Grayson Preslar","sa3040185",
"Javier Rosales","LBSU",,20,38,45,10,6,1,0,3,7,12,6,7,1,0,0,0,0,1,0.263157894,"Javier Rosales","sa3041140",
"Jay Wetherington","PRES",19,19,38,48,10,5,2,2,1,10,5,4,10,3,0,3,0,4,0,0.263157894,"Jay Wetherington","sa3045059",
"Avery Williams","PV",,17,38,45,10,7,3,0,0,11,6,6,10,1,0,0,1,3,0,0.263157894,"Avery Williams","sa3045248",
"Kody Huff","STAN",20,55,213,241,56,38,12,1,5,41,37,20,41,5,3,0,4,1,0,0.262910798,"Kody Huff","sa3019982",687627
"Jack Cunningham","BC",,48,175,211,46,33,12,0,1,32,26,28,33,4,4,0,4,5,2,0.262857142,"Jack Cunningham","sa3029692",
"Kyle Hess","PITT",22,43,175,199,46,27,11,3,5,29,33,14,56,7,3,0,2,3,3,0.262857142,"Kyle Hess","sa3033728",
"Isiah Daubon","SHU",,44,156,184,41,28,8,1,4,28,26,23,34,2,2,1,3,10,2,0.262820512,"Isiah Daubon","sa3029853",
"Cullen Smith","ARK",,51,156,200,41,23,7,0,11,39,35,34,34,4,6,0,1,2,3,0.262820512,"Cullen Smith","sa3042525",
"Nolan McLean","OKST",19,39,137,173,36,17,10,1,8,36,20,27,50,8,1,0,1,1,1,0.262773722,"Nolan McLean","sa3023053",690997
"Tucker Redden","TXST",,43,118,147,31,26,5,0,0,14,6,17,21,7,1,4,2,4,1,0.262711864,"Tucker Redden","sa3040517",
"Karsten Vasquez","UAPB",,36,118,143,31,20,11,0,0,24,11,22,25,2,0,1,0,8,0,0.262711864,"Karsten Vasquez","sa3044388",
"Eddie McCabe","GTWN",,29,99,118,26,23,2,0,1,9,8,18,26,0,1,0,4,6,0,0.262626262,"Eddie McCabe","sa3037434",
"Stephen Reid","GT",,49,198,214,52,32,11,0,9,29,42,13,60,0,3,0,1,0,0,0.262626262,"Stephen Reid","sa3040577",
"Nelson Rivera","USF",19,37,99,118,26,21,5,0,0,15,12,13,38,3,1,2,2,2,0,0.262626262,"Nelson Rivera","sa3040838",
"Ethan Stern","LAF",,31,99,135,26,14,10,1,1,24,22,20,32,15,1,0,3,15,3,0.262626262,"Ethan Stern","sa3043064",
"Charles Middleton Jr.","PAC",,46,179,207,47,33,9,0,5,27,26,27,39,0,1,0,5,1,0,0.262569832,"Charles Middleton Jr.","sa3037984",
"Ben Patacsil","PORT",,48,179,209,47,35,7,2,3,23,21,17,46,7,2,4,2,4,1,0.262569832,"Ben Patacsil","sa3039521",
"Jared Miller","ND",,38,141,159,37,19,11,3,4,31,24,10,29,5,0,3,5,7,4,0.262411347,"Jared Miller","sa3038061",
"Jake Holcroft","PORT",21,49,202,227,53,44,5,1,3,23,23,23,34,1,1,0,3,5,7,0.262376237,"Jake Holcroft","sa3033956",
"Bryson Worrell","ECU",,59,202,237,53,28,13,3,9,35,33,26,55,4,1,4,3,9,4,0.262376237,"Bryson Worrell","sa3045586",
"Josh Gurnack","ALB",21,40,122,140,32,25,7,0,0,14,20,12,26,3,2,1,2,0,1,0.262295081,"Josh Gurnack","sa3032861",
"Kenny Rodriguez","LR",,37,122,141,32,21,6,0,5,15,21,16,35,1,1,1,1,4,5,0.262295081,"Kenny Rodriguez","sa3040992",
"Angel Saldivar","CSUB",,21,61,71,16,11,3,1,1,11,8,5,9,2,2,1,1,0,0,0.262295081,"Angel Saldivar","sa3041435",
"Ian Walters","SIU",,60,225,278,59,40,7,3,9,52,40,31,35,18,4,0,3,10,3,0.262222222,"Ian Walters","sa3044748",
"Ryan Layne","MORE",,47,164,188,43,31,5,2,5,31,20,20,34,2,0,2,3,2,1,0.262195121,"Ryan Layne","sa3036087",
"Carter Macias","ARMY",,45,164,200,43,35,5,1,2,33,29,26,33,4,1,5,0,12,4,0.262195121,"Carter Macias","sa3036795",
"Nick Shumski","MRMK",,41,164,189,43,25,11,2,5,21,31,14,46,9,1,1,2,3,1,0.262195121,"Nick Shumski","sa3042238",
"Ty Babin","CAM",22,33,103,123,27,18,8,0,1,19,16,10,15,4,0,6,1,5,1,0.262135922,"Ty Babin","sa3026353",
"Aaron Steinhart","BUT",,32,103,132,27,17,4,1,5,22,24,17,20,7,2,3,1,1,0,0.262135922,"Aaron Steinhart","sa3043017",
"Max Cotier","UVA",,60,229,270,60,51,8,1,0,30,30,23,34,6,1,11,4,3,2,0.262008733,"Max Cotier","sa3029447",
"Michael Golankiewicz","MRMK",,36,126,151,33,27,6,0,0,21,13,15,22,7,3,0,3,8,1,0.261904761,"Michael Golankiewicz","sa3032347",
"Dylan Maria","LAS",,29,42,51,11,7,2,1,1,9,6,8,18,1,0,0,0,0,0,0.261904761,"Dylan Maria","sa3037042",
"Kade Poulsen","UVU",,54,210,219,55,41,8,1,5,27,29,3,26,4,1,1,4,1,0,0.261904761,"Kade Poulsen","sa3040141",
"Nehemiah Wright","GRAM",,16,42,52,11,8,3,0,0,3,3,5,13,3,1,1,2,5,2,0.261904761,"Nehemiah Wright","sa3045626",
"Luke Hancock","MSST",,68,233,295,61,47,4,0,10,40,63,47,17,8,7,0,7,3,0,0.261802575,"Luke Hancock","sa3033122",
"Brandon Zaragoza","OU",23,55,191,236,50,40,9,0,1,29,37,27,32,6,6,6,2,4,1,0.261780104,"Brandon Zaragoza","sa3045805",
"John Hosmer","DAV",,47,149,185,39,20,9,0,10,27,35,31,58,2,3,0,1,2,1,0.261744966,"John Hosmer","sa3034131",
"Daniel Carinci","KSU",21,39,107,126,28,20,4,1,3,15,17,14,22,3,1,1,1,4,3,0.261682242,"Daniel Carinci","sa3028435",
"Colin Hartey","LAF",,31,107,127,28,23,4,0,1,18,13,13,28,5,1,1,1,0,0,0.261682242,"Colin Hartey","sa3033336",
"Tommy Gillman","AFA",,45,172,196,45,34,7,3,1,21,29,22,31,0,2,0,3,4,4,0.261627906,"Tommy Gillman","sa3032253",
"Jamal OGuinn","USC",22,48,172,211,45,28,8,1,8,23,36,32,48,3,1,3,3,2,2,0.261627906,"Jamal OGuinn","sa3039063",
"Riley Dent","VAL",,51,195,220,51,33,10,1,7,28,30,21,40,3,1,0,8,9,3,0.261538461,"Riley Dent","sa3030165",
"Jack Wassel","MINN",23,34,130,141,34,24,7,0,3,9,12,9,34,0,1,1,3,0,1,0.261538461,"Jack Wassel","sa3044833",
"Jimmy Allen","WMU",,49,153,180,40,30,5,2,3,31,21,20,23,2,2,3,4,3,1,0.261437908,"Jimmy Allen","sa3025917",
"Jack Duffy","MOST",23,38,153,174,40,29,7,1,3,18,23,12,32,4,1,4,3,6,0,0.261437908,"Jack Duffy","sa3030624",
"Alec Cargin","LMU",,49,176,204,46,26,10,3,7,28,31,20,47,6,2,0,1,1,2,0.261363636,"Alec Cargin","sa3028432",
"Jake Catalano","MONM",,36,88,103,23,17,5,0,1,16,17,7,14,5,1,2,2,8,3,0.261363636,"Jake Catalano","sa3028645",
"Matthew Gretler","ORST",,36,88,113,23,14,5,1,3,15,24,18,21,3,1,3,4,3,0,0.261363636,"Matthew Gretler","sa3032705",
"Riley King","UGA",23,51,176,201,46,32,8,0,6,24,34,11,28,10,3,1,5,2,1,0.261363636,"Riley King","sa3035412",
"Conner Shepherd","TCU",24,38,88,116,23,13,4,2,4,25,19,25,21,2,1,0,1,3,0,0.261363636,"Conner Shepherd","sa3042144",
"Taishi Nakawake","UCI",,61,199,242,52,42,10,0,0,35,32,22,51,8,4,9,3,3,1,0.261306532,"Taishi Nakawake","sa3038667",
"Diego Gines","INST",19,35,111,131,29,21,5,0,3,16,18,12,36,6,2,0,1,2,0,0.261261261,"Diego Gines","sa3032266",
"Ryan Leitch","MRSH",19,32,111,127,29,18,1,0,10,17,29,12,37,3,1,0,1,4,0,0.261261261,"Ryan Leitch","sa3036202",
"Josh Spiegel","PSU",21,38,134,149,35,20,10,1,4,19,22,10,43,2,1,2,3,1,0,0.261194029,"Josh Spiegel","sa3042843",
"Evan Martin","SIU",,54,180,198,47,29,10,3,5,35,31,12,44,4,0,2,1,8,2,0.261111111,"Evan Martin","sa3037158",
"Jacob Shanks","UCR",22,49,180,200,47,42,2,2,1,32,17,5,27,12,3,0,4,5,4,0.261111111,"Jacob Shanks","sa3042058",
"John Tuccillo","STBK",22,47,180,197,47,32,9,0,6,31,34,14,23,3,0,0,1,10,1,0.261111111,"John Tuccillo","sa3044110",
"Nate Nankil","CSUF",18,40,115,130,30,26,3,1,0,8,13,10,30,3,0,2,8,2,0,0.260869565,"Nate Nankil","sa3022532",694977
"Anthony Badala","CIT",,12,23,24,6,5,1,0,0,3,0,1,8,0,0,0,0,0,0,0.260869565,"Anthony Badala","sa3026373",
"Dawson Degnan","LIU",,20,46,50,12,11,1,0,0,5,5,4,14,0,0,0,0,1,1,0.260869565,"Dawson Degnan","sa3030028",
"Kaden Dreier","SAM",,48,161,189,42,29,10,0,3,30,28,20,33,6,1,1,3,0,0,0.260869565,"Kaden Dreier","sa3030562",
"Adam Fallon","BGSU",20,34,92,106,24,17,5,0,2,13,16,9,28,2,1,2,1,8,1,0.260869565,"Adam Fallon","sa3031140",
"Kevin Gsell","BING",,31,115,127,30,21,4,1,4,16,20,8,23,3,1,0,2,1,0,0.260869565,"Kevin Gsell","sa3032803",
"Noah Hsue","WASH",,43,138,163,36,31,5,0,0,16,9,19,15,3,0,3,1,2,1,0.260869565,"Noah Hsue","sa3034204",
"David Hudleson","MUR",,32,92,117,24,21,3,0,0,7,11,15,28,2,1,7,1,4,2,0.260869565,"David Hudleson","sa3034222",
"Zach Lass","RICH",,12,23,29,6,6,0,0,0,3,1,5,6,0,0,1,0,0,0,0.260869565,"Zach Lass","sa3036022",
"Justin Mazzone","SEA",,50,184,210,48,27,14,0,7,31,32,23,45,2,1,0,4,0,1,0.260869565,"Justin Mazzone","sa3037408",
"Danny Neri","ND",19,13,23,26,6,6,0,0,0,3,1,1,4,2,0,0,0,1,0,0.260869565,"Danny Neri","sa3038771",
"Vaughn Parker II","MSM",,14,46,54,12,9,3,0,0,6,7,5,13,2,1,0,0,0,0,0.260869565,"Vaughn Parker II","sa3039469",
"Lincoln Ransom","ODU",19,30,69,78,18,6,8,0,4,11,12,3,31,5,1,0,1,0,0,0.260869565,"Lincoln Ransom","sa3040457",
"Tucker Rohde","NDSU",,60,207,251,54,46,8,0,0,24,36,37,50,4,3,0,8,6,1,0.260869565,"Tucker Rohde","sa3041066",
"Dane Simon","NICH",,55,207,238,54,39,10,3,2,23,20,16,38,10,2,3,7,19,9,0.260869565,"Dane Simon","sa3042321",
"Luke Stageberg","COFC",23,43,138,159,36,25,8,1,2,24,14,16,20,5,0,0,2,3,4,0.260869565,"Luke Stageberg","sa3042899",
"Ryne Stanley","NCAT",,49,138,174,36,27,6,0,3,23,23,15,33,6,4,11,0,2,1,0.260869565,"Ryne Stanley","sa3042946",
"Jo Stevens","CSUB",20,18,46,50,12,9,3,0,0,4,8,4,7,0,0,0,2,0,1,0.260869565,"Jo Stevens","sa3043073",
"Trayden Tamiya","AFA",,35,46,50,12,8,3,1,0,11,4,3,10,1,0,0,0,3,0,0.260869565,"Trayden Tamiya","sa3043495",
"Cooper Vest","BYU",19,27,69,80,18,14,3,1,0,13,6,7,17,3,0,1,2,1,0,0.260869565,"Cooper Vest","sa3044469",
"Jonah Wichman","BUT",,10,23,25,6,6,0,0,0,2,7,1,8,0,1,0,1,0,0,0.260869565,"Jonah Wichman","sa3045164",
"Aidan Wilde","MASS",,33,92,123,24,14,7,1,2,12,16,25,31,3,2,1,0,7,3,0.260869565,"Aidan Wilde","sa3045195",
"Houston Wright","UTM",,21,69,80,18,11,3,0,4,12,12,6,9,3,1,1,1,0,0,0.260869565,"Houston Wright","sa3045615",
"Cooper Morrison","UCD",,57,211,255,55,45,7,1,2,32,16,22,37,14,1,7,1,12,5,0.260663507,"Cooper Morrison","sa3038401",
"Cole Cabrera","CP",22,49,188,238,49,35,10,0,4,40,21,34,33,10,3,3,0,5,3,0.260638297,"Cole Cabrera","sa3028222",
"Wes Toups","NICH",20,55,188,232,49,35,8,2,4,34,22,29,45,9,2,4,3,7,0,0.260638297,"Wes Toups","sa3043987",
"Jackson Chatterton","BRAD",19,42,142,162,37,25,6,0,6,24,21,11,55,2,0,7,2,1,6,0.26056338,"Jackson Chatterton","sa3028792",
"Austin Ulick","SIU",,47,119,145,31,26,4,1,0,18,15,18,20,3,3,2,6,0,0,0.260504201,"Austin Ulick","sa3044223",
"Robby Martin Jr.","FSU",21,54,215,250,56,37,8,0,11,42,51,29,56,3,3,0,4,1,0,0.260465116,"Robby Martin Jr.","sa3017155",680910
"Reuben Church","UK",19,31,96,106,25,14,7,2,2,14,16,5,34,3,2,0,1,0,0,0.260416666,"Reuben Church","sa3028918",
"Zach Iverson","MSU",,27,96,108,25,19,5,0,1,13,19,8,23,0,2,2,5,1,1,0.260416666,"Zach Iverson","sa3034466",
"Kendall McGowan","APP",,52,192,212,50,34,7,3,6,28,26,14,45,4,2,0,3,4,0,0.260416666,"Kendall McGowan","sa3037610",
"Ian Groves","TAR",,31,73,83,19,12,3,1,3,12,17,6,19,0,2,2,1,1,0,0.260273972,"Ian Groves","sa3032785",
"Parker Noland","VAN",20,66,246,282,64,42,15,0,7,39,43,28,77,1,2,5,7,4,0,0.260162601,"Parker Noland","sa3038911",
"Aaron Brazelton","MVSU",,16,50,60,13,8,4,0,1,3,4,7,15,1,1,1,0,5,3,0.26,"Aaron Brazelton","sa3027624",
"Keylon Mack","GRAM",20,31,100,116,26,15,6,0,5,15,12,16,24,0,0,0,2,2,0,0.26,"Keylon Mack","sa3036805",
"Brock Mitchell","AAMU",,19,50,57,13,10,3,0,0,6,7,6,9,1,0,0,1,0,1,0.26,"Brock Mitchell","sa3038160",
"Garrett Palladino","ALCN",,18,50,62,13,13,0,0,0,12,3,7,8,4,0,1,0,7,3,0.26,"Garrett Palladino","sa3039365",
"Josh Swinehart","WMU",20,22,50,55,13,10,0,0,3,4,8,3,21,1,0,1,1,1,1,0.26,"Josh Swinehart","sa3043418",
"Anthony Warneke","LIU",,35,150,176,39,29,7,1,2,35,29,19,22,4,1,2,0,17,3,0.26,"Anthony Warneke","sa3044805",
"Kason Howell","AUB",,52,177,217,46,26,12,0,8,29,30,27,40,8,0,5,0,8,5,0.259887005,"Kason Howell","sa3034185",
"Anthony Frechette","GW",21,41,127,155,33,27,5,0,1,30,19,17,13,1,4,6,6,1,0,0.259842519,"Anthony Frechette","sa3031668",
"Connor Pavolony","TENN",21,49,154,184,40,26,7,0,7,29,26,20,46,6,1,3,4,5,0,0.259740259,"Connor Pavolony","sa3017156",680935
"Cam Chick","NEB",21,44,154,191,40,24,8,0,8,29,39,25,52,9,3,0,1,8,2,0.259740259,"Cam Chick","sa3028837",
"Alejandro Figueredo","FGCU",,43,154,178,40,29,6,0,5,20,26,20,29,2,2,0,6,0,0,0.259740259,"Alejandro Figueredo","sa3031312",
"Jake Rainess","ME",21,28,77,92,20,11,4,1,4,13,17,7,25,4,2,2,0,1,0,0.259740259,"Jake Rainess","sa3040398",
"Carson Shacklett","BEL",,48,154,216,40,35,4,0,1,40,7,41,32,17,2,2,4,4,2,0.259740259,"Carson Shacklett","sa3042035",
"Logan White Jr.","UCSD",23,32,77,90,20,14,6,0,0,10,10,9,22,3,1,0,1,0,0,0.259740259,"Logan White Jr.","sa3045123",
"Trey McDyre","LIB",,55,181,229,47,32,10,3,2,41,30,32,44,7,4,5,4,2,0,0.259668508,"Trey McDyre","sa3037564",
"Joseph Carpenter","DEL",,34,131,153,34,22,6,1,5,21,25,16,37,5,1,0,2,1,2,0.259541984,"Joseph Carpenter","sa3028469",
"Gaby Cruz","SELA",,46,131,160,34,23,8,0,3,20,26,18,21,5,4,2,3,5,2,0.259541984,"Gaby Cruz","sa3029637",
"Justin Sierra","FDU",20,36,131,151,34,30,3,1,0,21,11,14,26,3,2,1,1,19,3,0.259541984,"Justin Sierra","sa3042265",
"Christian Coipel","JAX",,45,158,185,41,26,7,1,7,28,31,20,43,6,1,0,0,1,0,0.25949367,"Christian Coipel","sa3029118",
"Alex Lambeau","LMU",,49,158,181,41,30,9,0,2,23,12,15,53,2,2,4,2,7,4,0.25949367,"Alex Lambeau","sa3035874",
"Billy Godrick","TOW",,55,185,247,48,33,11,1,3,37,24,28,55,23,2,9,3,8,5,0.259459459,"Billy Godrick","sa3032334",
"Brett Gillis","PORT",21,28,54,63,14,13,1,0,0,6,6,6,14,2,0,1,1,0,0,0.259259259,"Brett Gillis","sa3020110",702094
"Connor Bagnieski","RAD",,46,162,197,42,32,6,1,3,31,29,24,25,3,2,6,2,11,5,0.259259259,"Connor Bagnieski","sa3026396",
"Ryan Brown","UMBC",,11,27,32,7,2,1,0,4,5,9,3,5,1,1,0,2,0,0,0.259259259,"Ryan Brown","sa3027876",
"Donnie Cohoon","HART",,28,54,61,14,10,2,0,2,12,11,4,20,2,1,0,1,9,3,0.259259259,"Donnie Cohoon","sa3029115",
"Antonio Cruz","RICE",22,19,54,62,14,9,3,1,1,8,9,7,21,1,0,0,0,0,1,0.259259259,"Antonio Cruz","sa3029633",
"John Graham","UNCO",,27,54,62,14,9,3,0,2,7,7,6,24,2,0,0,2,0,0,0.259259259,"John Graham","sa3032563",
"Luke Hannum","WIN",,29,54,79,14,12,2,0,0,15,7,20,21,2,0,3,0,2,0,0.259259259,"Luke Hannum","sa3033147",
"James Harmstead","MONM",,35,108,130,28,20,6,0,2,27,21,16,31,2,4,0,1,2,0,0.259259259,"James Harmstead","sa3033239",
"Ryan Hunt","UTSA",,13,27,39,7,6,0,1,0,7,3,2,11,8,0,2,0,1,0,0.259259259,"Ryan Hunt","sa3034314",
"Chris Lanzilli","WAKE",,47,189,209,49,29,9,0,11,27,35,17,47,2,1,0,2,1,2,0.259259259,"Chris Lanzilli","sa3035966",
"Zach Lechnir","CMU",,41,81,105,21,17,4,0,0,16,15,16,27,4,3,1,2,2,0,0.259259259,"Zach Lechnir","sa3036132",
"Marshal Luiz","JKST",,27,81,117,21,19,1,0,1,22,23,27,9,2,3,4,0,1,0,0.259259259,"Marshal Luiz","sa3036676",
"Ethan Stamps","LIP",,25,81,93,21,14,7,0,0,9,6,8,24,3,1,0,1,0,0,0.259259259,"Ethan Stamps","sa3042923",
"Kyle Cullen","SFA",23,50,139,185,36,32,3,1,0,26,9,24,45,5,0,17,0,9,4,0.258992805,"Kyle Cullen","sa3029659",
"Trevor Marsh","UNCW",,43,112,133,29,22,2,2,3,22,15,16,32,1,1,3,1,3,2,0.258928571,"Trevor Marsh","sa3037120",
"Benny Serrano","NIA",,31,112,126,29,23,3,0,3,22,14,9,16,4,0,1,1,12,1,0.258928571,"Benny Serrano","sa3042007",
"Peter Battaglia","NIA",,29,85,116,22,8,7,0,7,21,24,14,23,14,3,0,3,1,0,0.258823529,"Peter Battaglia","sa3026722",
"Todd Jackson","HCU",,35,85,97,22,22,0,0,0,6,5,8,23,1,0,3,2,0,0,0.258823529,"Todd Jackson","sa3034519",
"Dalton Sinquefield","TROY",,53,201,232,52,38,8,1,5,34,33,20,46,6,4,1,1,4,5,0.258706467,"Dalton Sinquefield","sa3042363",
"Guy Lipscomb","BEL",20,35,116,134,30,27,3,0,0,21,6,11,17,2,2,3,1,14,3,0.258620689,"Guy Lipscomb","sa3020764",805865
"Zack Budzik","UNCG",,48,174,200,45,33,7,3,2,32,30,17,34,2,6,1,1,16,2,0.258620689,"Zack Budzik","sa3027978",
"Gavin Doyle","WMU",21,27,58,70,15,11,4,0,0,8,6,8,19,2,1,1,0,0,0,0.258620689,"Gavin Doyle","sa3030540",
"Kyle Mock","TROY",,23,58,67,15,11,3,1,0,7,7,7,14,0,1,1,0,0,0,0.258620689,"Kyle Mock","sa3038193",
"Brady Mutz","MONM",20,19,58,68,15,12,3,0,0,10,9,7,17,2,1,0,0,1,0,0.258620689,"Brady Mutz","sa3038628",
"Jefrey Rodriguez","JKST",,18,58,69,15,13,2,0,0,9,12,8,17,1,2,0,1,0,0,0.258620689,"Jefrey Rodriguez","sa3040984",
"Jake Wilson","LIB",,57,205,243,53,41,10,1,1,30,22,17,29,7,3,11,3,11,3,0.258536585,"Jake Wilson","sa3045401",
"Ryan Snell","LAM",21,38,89,112,23,15,6,0,2,22,11,15,13,4,3,1,1,0,1,0.258426966,"Ryan Snell","sa3022696",809645
"Caleb Broughton","BUCK",22,26,89,97,23,18,5,0,0,13,10,5,21,1,2,0,0,4,0,0.258426966,"Caleb Broughton","sa3027783",
"Bryson Hill","ACU",22,30,89,109,23,17,4,0,2,13,14,13,35,6,1,0,2,2,0,0.258426966,"Bryson Hill","sa3033807",
"Adam Hackenberg","CLEM",21,33,120,140,31,21,7,0,3,17,17,13,27,6,1,0,3,1,0,0.258333333,"Adam Hackenberg","sa3017041",680753
"Tre Morris","MIZ",,37,120,132,31,25,4,0,2,12,17,7,16,2,1,2,2,2,2,0.258333333,"Tre Morris","sa3038422",
"Dawson Brigman","SCU",,48,151,177,39,33,5,1,0,17,17,16,37,3,1,6,3,5,3,0.258278145,"Dawson Brigman","sa3027695",
"Blake Covin","AFA",,45,151,180,39,32,4,2,1,24,12,17,45,4,2,6,2,11,4,0.258278145,"Blake Covin","sa3029478",
"Reid Homan","UNA",,41,151,167,39,33,5,0,1,14,22,7,28,6,1,2,3,12,3,0.258278145,"Reid Homan","sa3034046",
"Dillon Morton","WIN",,43,151,184,39,27,8,0,4,20,24,28,32,4,1,0,3,0,0,0.258278145,"Dillon Morton","sa3038448",
"Dillon Champagne","LONG",,22,31,33,8,5,2,0,1,6,7,2,7,0,0,0,2,0,0,0.258064516,"Dillon Champagne","sa3028731",
"Jess Davis","UAB",,54,186,229,48,37,7,1,3,39,30,27,38,8,5,3,0,23,6,0.258064516,"Jess Davis","sa3029914",
"Michael Groves","UNCA",,36,93,104,24,21,2,1,0,10,13,8,27,0,2,1,1,0,0,0.258064516,"Michael Groves","sa3032787",
"Blake Paugh","ARIZ",,23,62,68,16,7,6,2,1,13,9,5,26,1,0,0,1,0,0,0.258064516,"Blake Paugh","sa3039553",
"Max Riemer","UNC",,15,31,36,8,5,2,0,1,3,5,3,8,2,0,0,0,0,0,0.258064516,"Max Riemer","sa3040740",
"Hunter Swift","ORU",23,29,62,75,16,11,2,2,1,10,10,9,20,2,0,2,1,2,2,0.258064516,"Hunter Swift","sa3043414",
"Bryce Symlar","MTSU",,37,62,73,16,11,4,1,0,9,8,5,21,3,1,2,0,9,2,0.258064516,"Bryce Symlar","sa3043440",
"Danny Becerra","TOW",,57,221,269,57,43,12,1,1,38,24,40,66,4,0,4,1,11,5,0.257918552,"Danny Becerra","sa3026824",
"Noah Ledford","GASO",21,57,221,249,57,31,10,2,14,32,45,23,61,3,2,0,4,1,0,0.257918552,"Noah Ledford","sa3036142",
"Salo Iza","UNO",,57,190,240,49,29,18,1,1,28,33,30,32,11,4,5,1,3,7,0.257894736,"Salo Iza","sa3034470",
"Mark Shallenberger","EVAN",20,46,159,187,41,26,9,1,5,23,27,16,45,8,4,0,1,1,1,0.257861635,"Mark Shallenberger","sa3042051",
"Cade Spurlin","UTU",,50,128,148,33,21,5,2,5,14,22,13,29,4,3,0,4,1,2,0.2578125,"Cade Spurlin","sa3042885",
"Chris Newell","UVA",20,58,194,225,50,36,6,3,5,29,34,17,75,7,2,5,0,13,2,0.257731958,"Chris Newell","sa3019971",683006
"Reagan Doss","CP",,37,97,105,25,18,6,0,1,13,13,3,22,4,0,1,0,0,0,0.257731958,"Reagan Doss","sa3030492",
"Diego Baqueiro","LMU",18,43,163,171,42,26,12,2,2,18,21,7,43,0,1,0,5,0,2,0.257668711,"Diego Baqueiro","sa3026530",
"Jason Bottari","ALB",,46,163,192,42,39,2,1,0,24,28,18,23,4,3,4,4,26,1,0.257668711,"Jason Bottari","sa3027436",
"Hal Hughes","RICE",,52,163,191,42,32,6,1,3,20,20,14,18,5,3,6,1,2,0,0.257668711,"Hal Hughes","sa3034263",
"Sebastian Trinidad","HCU",,52,163,191,42,33,8,1,0,13,22,18,35,2,3,5,1,8,3,0.257668711,"Sebastian Trinidad","sa3044062",
"Nolan Clifford","CREI",19,27,66,86,17,14,2,1,0,6,8,16,30,0,1,3,1,3,2,0.257575757,"Nolan Clifford","sa3025670",823089
"Grant Goldston","OMA",,27,66,85,17,12,3,0,2,14,3,15,20,2,0,2,3,4,0,0.257575757,"Grant Goldston","sa3032365",
"Mike Ruggiero","WAG",22,36,132,154,34,30,4,0,0,15,12,15,19,4,0,3,3,5,7,0.257575757,"Mike Ruggiero","sa3041277",
"Christian Torres","UMBC",,42,132,162,34,20,7,3,4,27,26,20,39,5,4,1,2,3,1,0.257575757,"Christian Torres","sa3043956",
"AJ Walter","SOU",,19,66,75,17,14,3,0,0,7,11,5,15,3,1,0,2,0,1,0.257575757,"AJ Walter","sa3044739",
"Brendan Tinsman","WAKE",21,28,101,111,26,16,6,0,4,18,12,8,32,1,1,0,4,0,0,0.257425742,"Brendan Tinsman","sa3019966",681339
"Brian Fuentes","INST",,41,136,169,35,19,10,1,5,26,31,23,39,6,2,2,2,0,2,0.257352941,"Brian Fuentes","sa3031755",
"Javon Fields","TOW",,51,171,216,44,33,7,1,3,21,28,23,48,14,3,5,1,18,5,0.257309941,"Javon Fields","sa3031304",
"Justin Long","RICE",19,44,105,137,27,23,3,0,1,18,11,21,32,5,3,3,1,1,0,0.257142857,"Justin Long","sa3022871",700043
